lg	pos	fst
Mme_chr01	5475000	0.1452505406364872
Mme_chr01	5525000	0.12700939734751907
Mme_chr01	5575000	0.09924967826231912
Mme_chr01	5625000	0.10873108155767798
Mme_chr01	5675000	0.14058120926352013
Mme_chr01	5725000	0.12179817934292439
Mme_chr01	5775000	0.11069023628955846
Mme_chr01	5825000	0.18554083273134456
Mme_chr01	5875000	0.12366930510821525
Mme_chr01	5925000	0.1976177533746422
Mme_chr01	5975000	0.32769918222702454
Mme_chr01	6025000	0.2089461928453873
Mme_chr01	6075000	0.21432932594205473
Mme_chr01	6125000	0.17877340285412224
Mme_chr01	6175000	0.12215033933010468
Mme_chr01	6225000	0.11905354276992851
Mme_chr01	6275000	0.15486836119451172
Mme_chr01	6325000	0.17637457179109176
Mme_chr01	6375000	0.15830687684177377
Mme_chr01	6425000	0.12234637757516303
Mme_chr01	6475000	0.12678702357379878
Mme_chr01	6525000	0.1525525963459764
Mme_chr01	6575000	0.14356028085503747
Mme_chr01	6625000	0.12438697867769317
Mme_chr01	6675000	0.2084714555651762
Mme_chr01	6725000	0.1257627270116894
Mme_chr01	6775000	0.12389825949750678
Mme_chr01	6825000	0.1572576292433002
Mme_chr01	6875000	0.1272419354748407
Mme_chr01	6925000	0.13035355850600125
Mme_chr01	6975000	0.10852479319280837
Mme_chr01	7025000	0.1103520563726192
Mme_chr01	7075000	0.09059767178105274
Mme_chr01	7125000	0.12110334168534355
Mme_chr01	7175000	0.13123254491244918
Mme_chr01	7225000	0.1144314268390374
Mme_chr01	7275000	0.10286122662793545
Mme_chr01	7325000	0.11218024726760419
Mme_chr01	7375000	0.11273356323458009
Mme_chr01	7425000	0.13399130551176272
Mme_chr01	7475000	0.15138183390235377
Mme_chr01	7525000	0.1602890506194719
Mme_chr01	7575000	0.11686874302586525
Mme_chr01	7625000	0.08769083726326377
Mme_chr01	7675000	0.10295094086743475
Mme_chr01	7725000	0.08759851876934452
Mme_chr01	7775000	0.09890236159252075
Mme_chr01	7825000	0.0776859808088414
Mme_chr01	7875000	0.1188017325561389
Mme_chr01	7925000	0.12662806551864408
Mme_chr01	7975000	0.07318007268819017
Mme_chr01	8025000	0.0761108289119919
Mme_chr01	8075000	0.10916912969121567
Mme_chr01	8125000	0.10540368406889437
Mme_chr01	8175000	0.18096570345658172
Mme_chr01	8225000	0.12565294106967975
Mme_chr01	8275000	0.12830302603905427
Mme_chr01	8325000	0.10134381616213364
Mme_chr01	8375000	0.13333730472693914
Mme_chr01	8425000	0.16150022203161463
Mme_chr01	8475000	0.1326634284003633
Mme_chr01	8525000	0.16956086764780287
Mme_chr01	8575000	0.15387705412642289
Mme_chr01	8625000	0.10809085839764433
Mme_chr01	8675000	0.09663270651841928
Mme_chr01	8725000	0.10123096933941558
Mme_chr01	8775000	0.1410810095123071
Mme_chr01	8825000	0.09932788614664956
Mme_chr01	8875000	0.14347812854023329
Mme_chr01	8925000	0.1483764456919726
Mme_chr01	8975000	0.17968124031415983
Mme_chr01	9025000	0.10207426551754246
Mme_chr01	9075000	0.14153548479062486
Mme_chr01	9125000	0.14848455336234723
Mme_chr01	9175000	0.1341852055331354
Mme_chr01	9225000	0.10631413639251353
Mme_chr01	9275000	0.09939662611598207
Mme_chr01	9325000	0.1272947508435048
Mme_chr01	9375000	0.11453946282064385
Mme_chr01	9425000	0.11391258741574699
Mme_chr01	9475000	0.14749437303466206
Mme_chr01	9525000	0.09575196164696292
Mme_chr01	9575000	0.08660904558587054
Mme_chr01	9625000	0.14431674546970863
Mme_chr01	9675000	0.10788024907205505
Mme_chr01	9725000	0.1542120990974658
Mme_chr01	9775000	0.1511148372743808
Mme_chr01	9825000	0.22678117537368767
Mme_chr01	9875000	0.13645827834570665
Mme_chr01	9925000	0.15833592383981868
Mme_chr01	9975000	0.11302635514613653
Mme_chr01	10025000	0.08940804039179419
Mme_chr01	10075000	0.11571131461080464
Mme_chr01	10125000	0.09256796441120553
Mme_chr01	10175000	0.08159126975014368
Mme_chr01	10225000	0.08933919279435988
Mme_chr01	10275000	0.08383840901107208
Mme_chr01	10325000	0.12696358754303913
Mme_chr01	10375000	0.14100166615246745
Mme_chr01	10425000	0.13614757864250002
Mme_chr01	10475000	0.1327263847314032
Mme_chr01	10525000	0.08431353667523984
Mme_chr01	10575000	0.12178649903228998
Mme_chr01	10625000	0.12122529977845213
Mme_chr01	10675000	0.09171110052158049
Mme_chr01	10725000	0.10185954880406749
Mme_chr01	10775000	0.11421089298865542
Mme_chr01	10825000	0.1655183413591719
Mme_chr01	10875000	0.10303308221589559
Mme_chr01	10925000	0.15156256348458644
Mme_chr01	10975000	0.0852766392170133
Mme_chr01	11025000	0.09711404668591167
Mme_chr01	11075000	0.12814491904202255
Mme_chr01	11125000	0.11393963242862064
Mme_chr01	11175000	0.14326635933946527
Mme_chr01	11225000	0.09001257468963074
Mme_chr01	11275000	0.10570131215883254
Mme_chr01	11325000	0.10489316988973264
Mme_chr01	11375000	0.09939388903344833
Mme_chr01	11425000	0.09641911565720257
Mme_chr01	11475000	0.09128568336132015
Mme_chr01	11525000	0.11837765616154812
Mme_chr01	11575000	0.08565259195692926
Mme_chr01	11625000	0.10517702723521617
Mme_chr01	11675000	0.09212609279114728
Mme_chr01	11725000	0.07662073158088727
Mme_chr01	11775000	0.09027329148296638
Mme_chr01	11825000	0.12224624219751093
Mme_chr01	11875000	0.1014168046029141
Mme_chr01	11925000	0.10327455126284045
Mme_chr01	11975000	0.10295361678495515
Mme_chr01	12025000	0.1054632608219714
Mme_chr01	12075000	0.10341830668335193
Mme_chr01	12125000	0.09827774717191563
Mme_chr01	12175000	0.11542742113921958
Mme_chr01	12225000	0.11331150538685346
Mme_chr01	12275000	0.10002219034107558
Mme_chr01	12325000	0.08869794893142877
Mme_chr01	12375000	0.14307279856637983
Mme_chr01	12425000	0.13009760018189198
Mme_chr01	12475000	0.10790424513427806
Mme_chr01	12525000	0.10996641992772134
Mme_chr01	12575000	0.10986853989634228
Mme_chr01	12625000	0.10944279545232583
Mme_chr01	12675000	0.18981044024141605
Mme_chr01	12725000	0.15133368809346062
Mme_chr01	12775000	0.09402237428777843
Mme_chr01	12825000	0.11437775869806753
Mme_chr01	12875000	0.08812113930912549
Mme_chr01	12925000	0.12374182836710744
Mme_chr01	12975000	0.11764014838799085
Mme_chr01	13025000	0.1182714282393851
Mme_chr01	13075000	0.11148735916829211
Mme_chr01	13125000	0.2016882407649229
Mme_chr01	13175000	0.1645157993580934
Mme_chr01	13225000	0.1874288175451317
Mme_chr01	13275000	0.16793617435796884
Mme_chr01	13325000	0.2102873863058987
Mme_chr01	13375000	0.2266748366547099
Mme_chr01	13425000	0.17309285295842364
Mme_chr01	13475000	0.1462653365637475
Mme_chr01	13525000	0.0794733180343998
Mme_chr01	13575000	0.20739854674907263
Mme_chr01	13625000	0.17585879083762782
Mme_chr01	13675000	0.19895770136050545
Mme_chr01	13725000	0.1634382940264592
Mme_chr01	13775000	0.11233013543048766
Mme_chr01	13825000	0.16621503501547485
Mme_chr01	13875000	0.23041413704669902
Mme_chr01	13925000	0.1357122528001603
Mme_chr01	13975000	0.26594522739450366
Mme_chr01	14025000	0.1554325289659209
Mme_chr01	14075000	0.274536257068986
Mme_chr01	14125000	0.27669185652843786
Mme_chr01	14175000	0.219627201371652
Mme_chr01	14225000	0.1853315257372134
Mme_chr01	14275000	0.18662964723909398
Mme_chr01	14325000	0.15190914513728135
Mme_chr01	14375000	0.16011770716506663
Mme_chr01	14425000	0.15945559069951762
Mme_chr01	14475000	0.1854029362451142
Mme_chr01	14525000	0.16587907417777253
Mme_chr01	14575000	0.14317199317014073
Mme_chr01	14625000	0.2068180354590609
Mme_chr01	14675000	0.13236448127080483
Mme_chr01	14725000	0.13685740643802582
Mme_chr01	14775000	0.09950929746358206
Mme_chr01	14825000	0.14291944035207807
Mme_chr01	14875000	0.19532391030785848
Mme_chr01	14925000	0.15302370288479022
Mme_chr01	14975000	0.16915827098274946
Mme_chr01	15025000	0.11719933415864577
Mme_chr01	15075000	0.13963674833778184
Mme_chr01	15125000	0.15920426353452252
Mme_chr01	15175000	0.11550902764945868
Mme_chr01	15225000	0.10268111163669902
Mme_chr01	15275000	0.10717619254819212
Mme_chr01	15325000	0.12988923132081717
Mme_chr01	15375000	0.08758253694241998
Mme_chr01	15425000	0.0819910362739971
Mme_chr01	15475000	0.12048002622510103
Mme_chr01	15525000	0.15899501702381932
Mme_chr01	15575000	0.17224070772282846
Mme_chr01	15625000	0.11204730329935511
Mme_chr01	15675000	0.0908354721010852
Mme_chr01	15725000	0.09417778398924208
Mme_chr01	15775000	0.09222671332708184
Mme_chr01	15825000	0.09120212156639745
Mme_chr01	15875000	0.10448818375701431
Mme_chr01	15925000	0.13220515004617775
Mme_chr01	15975000	0.09335534731369864
Mme_chr01	16025000	0.09716484412338294
Mme_chr01	16075000	0.1277397456757391
Mme_chr01	16125000	0.1319783439783087
Mme_chr01	16175000	0.09865890146217413
Mme_chr01	16225000	0.09856782807965435
Mme_chr01	16275000	0.08639140613765174
Mme_chr01	16325000	0.10238651154827563
Mme_chr01	16375000	0.06384332053031969
Mme_chr01	16425000	0.10059807108266967
Mme_chr01	16475000	0.10606626249359831
Mme_chr01	16525000	0.16887388095100275
Mme_chr01	16575000	0.14903706890593413
Mme_chr01	16625000	0.09487107576502196
Mme_chr01	16675000	0.07725053229605096
Mme_chr01	16725000	0.10339189517910866
Mme_chr01	16775000	0.1498018777541564
Mme_chr01	16825000	0.14286755407986346
Mme_chr01	16875000	0.07782715770898448
Mme_chr01	16925000	0.11585979401725238
Mme_chr01	16975000	0.0829886247760477
Mme_chr01	17025000	0.11189885680158383
Mme_chr01	17075000	0.09578734860342537
Mme_chr01	17125000	0.0821181407279505
Mme_chr01	17175000	0.1771385354082862
Mme_chr01	17225000	0.05458106203156655
Mme_chr01	17275000	0.12616945115674483
Mme_chr01	17325000	0.05580148598425393
Mme_chr01	17375000	0.08479781021268153
Mme_chr01	17425000	0.09009235004217911
Mme_chr01	17475000	0.05189406720194923
Mme_chr01	17525000	0.08324941465506872
Mme_chr01	17575000	0.05543035350087559
Mme_chr01	17625000	0.10120395280518199
Mme_chr01	17675000	0.12488998739872398
Mme_chr01	17725000	0.10531671368734377
Mme_chr01	17775000	0.06447118719453927
Mme_chr01	17825000	0.12740024434118058
Mme_chr01	17875000	0.10619268763916459
Mme_chr01	17925000	0.10530200229202442
Mme_chr01	17975000	0.08864509002813199
Mme_chr01	18025000	0.12420107462825061
Mme_chr01	18075000	0.09725117219068431
Mme_chr01	18125000	0.09726859593729452
Mme_chr02	25000	0.13066069594315877
Mme_chr02	75000	0.08850873555332946
Mme_chr02	125000	0.12283485339406014
Mme_chr02	175000	0.08599884348609689
Mme_chr02	225000	0.04272591871019547
Mme_chr02	275000	0.07298606058500556
Mme_chr02	325000	0.0845129250906159
Mme_chr02	375000	0.09230077610957196
Mme_chr02	425000	0.11170819150131102
Mme_chr02	475000	0.08500702359836569
Mme_chr02	525000	0.10693909786503647
Mme_chr02	575000	0.08172088314727552
Mme_chr02	625000	0.10304112047390875
Mme_chr02	675000	0.08995637877654171
Mme_chr02	725000	0.10187973830857454
Mme_chr02	775000	0.12757256025945474
Mme_chr02	825000	0.10540057078895618
Mme_chr02	875000	0.09708674857037092
Mme_chr02	925000	0.11900546089535465
Mme_chr02	975000	0.14261490093950646
Mme_chr02	1025000	0.144772254665992
Mme_chr02	1075000	0.11349904698320118
Mme_chr02	1125000	0.0949111336419023
Mme_chr02	1175000	0.11493018289183987
Mme_chr02	1225000	0.11527196659497026
Mme_chr02	1275000	0.1318339761647384
Mme_chr02	1325000	0.13530585884434138
Mme_chr02	1375000	0.15433259104008382
Mme_chr02	1425000	0.1050055824300113
Mme_chr02	1475000	0.09658979340707775
Mme_chr02	1525000	0.14850796895693857
Mme_chr02	1575000	0.10411006887923208
Mme_chr02	1625000	0.12736743624019145
Mme_chr02	1675000	0.141881596058708
Mme_chr02	1725000	0.10778465060110191
Mme_chr02	1775000	0.10966454595570342
Mme_chr02	1825000	0.14564107305310303
Mme_chr02	1875000	0.13024329689769865
Mme_chr02	1925000	0.1313314955944086
Mme_chr02	1975000	0.18569868071021414
Mme_chr02	2025000	0.11596626373358578
Mme_chr02	2075000	0.21559867288371337
Mme_chr02	2125000	0.2071785369048397
Mme_chr02	2175000	0.18350509140112983
Mme_chr02	2225000	0.11303587174713406
Mme_chr02	2275000	0.1248587059189797
Mme_chr02	2325000	0.13881884466276256
Mme_chr02	2375000	0.11235382938333427
Mme_chr02	2425000	0.15186833161980126
Mme_chr02	2475000	0.16384444528202177
Mme_chr02	2525000	0.23129264499285135
Mme_chr02	2575000	0.21622645144073463
Mme_chr02	2625000	0.17725112961105854
Mme_chr02	2675000	0.13690192289372438
Mme_chr02	2725000	0.10501936685704323
Mme_chr02	2775000	0.12383671772938352
Mme_chr02	2825000	0.14504172182685557
Mme_chr02	2875000	0.16699783409006336
Mme_chr02	2925000	0.15323780021499114
Mme_chr02	2975000	0.11224258706705147
Mme_chr02	3025000	0.13976867645927615
Mme_chr02	3075000	0.11606350188258525
Mme_chr02	3125000	0.09788885150902575
Mme_chr02	3175000	0.09891227623625021
Mme_chr02	3225000	0.10398740283225555
Mme_chr02	3275000	0.09219392324861303
Mme_chr02	3325000	0.15761160653947437
Mme_chr02	3375000	0.12237010662356967
Mme_chr02	3425000	0.13374741390099323
Mme_chr02	3475000	0.13693641690497962
Mme_chr02	3525000	0.13112915922223417
Mme_chr02	3575000	0.12906195988641436
Mme_chr02	3625000	0.16245560990339614
Mme_chr02	3675000	0.16767576079553514
Mme_chr02	3725000	0.2323108677979968
Mme_chr02	3775000	0.1356246375815401
Mme_chr02	3825000	0.100963547261732
Mme_chr02	3875000	0.0782440277829277
Mme_chr02	3925000	0.08884079326724369
Mme_chr02	3975000	0.078147906669186
Mme_chr02	4025000	0.07932682272666312
Mme_chr02	4075000	0.07964109982341049
Mme_chr02	4125000	0.08211871307913857
Mme_chr02	4175000	0.09298329904849072
Mme_chr02	4225000	0.11162585451910054
Mme_chr02	4275000	0.1434725456433518
Mme_chr02	4325000	0.13155562389224396
Mme_chr02	4375000	0.16292575041163668
Mme_chr02	4425000	0.1153664250588683
Mme_chr02	4475000	0.14142313543688215
Mme_chr02	4525000	0.21088944908482324
Mme_chr02	4575000	0.15565611871999957
Mme_chr02	4625000	0.11305372528258759
Mme_chr02	4675000	0.09631705516088399
Mme_chr02	4725000	0.09294818470391264
Mme_chr02	4775000	0.08725385358968679
Mme_chr02	4825000	0.100924971592115
Mme_chr02	4875000	0.11228939554088113
Mme_chr02	4925000	0.09860203465458217
Mme_chr02	4975000	0.15069365097253537
Mme_chr02	5025000	0.10159152466510114
Mme_chr02	5075000	0.14403344673620094
Mme_chr02	5125000	0.10610614141112405
Mme_chr02	5175000	0.12009757333334982
Mme_chr02	5225000	0.11667459162047715
Mme_chr02	5275000	0.11470027481678546
Mme_chr02	5325000	0.12615095217406944
Mme_chr02	5375000	0.11255595276954418
Mme_chr02	5425000	0.10137541423583984
Mme_chr02	5475000	0.11362846546672459
Mme_chr02	5525000	0.14157178754946176
Mme_chr02	5575000	0.1343811147456504
Mme_chr02	5625000	0.12601960458715672
Mme_chr02	5675000	0.10402840715657354
Mme_chr02	5725000	0.10341598599460174
Mme_chr02	5775000	0.12240889384196497
Mme_chr02	5825000	0.11577477713398578
Mme_chr02	5875000	0.12597827322764243
Mme_chr02	5925000	0.09862988414314121
Mme_chr02	5975000	0.09292849499786306
Mme_chr02	6025000	0.08859935771358284
Mme_chr02	6075000	0.12981773438486066
Mme_chr02	6125000	0.10724081354063385
Mme_chr02	6175000	0.12248676294008304
Mme_chr02	6225000	0.09626882153108063
Mme_chr02	6275000	0.09455555182023323
Mme_chr02	6325000	0.10352859747075006
Mme_chr02	6375000	0.10650553372428247
Mme_chr02	6425000	0.0964286514540667
Mme_chr02	6475000	0.07549134948674201
Mme_chr02	6525000	0.11643365136356146
Mme_chr02	6575000	0.09727001525564538
Mme_chr02	6625000	0.11979222108605447
Mme_chr02	6675000	0.10631634204908552
Mme_chr02	6725000	0.12147278431039497
Mme_chr02	6775000	0.1477145381819492
Mme_chr02	6825000	0.1462801491455689
Mme_chr02	6875000	0.11021173065217937
Mme_chr02	6925000	0.10233132140779065
Mme_chr02	6975000	0.11430920137890292
Mme_chr02	7025000	0.1279589349219597
Mme_chr02	7075000	0.17656687442517616
Mme_chr02	7125000	0.16273038418461877
Mme_chr02	7175000	0.1771374560212015
Mme_chr02	7225000	0.08604535717173827
Mme_chr02	7275000	0.11154865013049006
Mme_chr02	7325000	0.0894886709013451
Mme_chr02	7375000	0.08895935903866888
Mme_chr02	7425000	0.09955581099245264
Mme_chr02	7475000	0.0861820399918098
Mme_chr02	7525000	0.1293938028839698
Mme_chr02	7575000	0.15071349474081167
Mme_chr02	7625000	0.1004104441726028
Mme_chr02	7675000	0.07608168516520931
Mme_chr02	7725000	0.10180496385898748
Mme_chr02	7775000	0.17687503008309247
Mme_chr02	7825000	0.15362246193351417
Mme_chr02	7875000	0.12091543569431148
Mme_chr02	7925000	0.11783572814656793
Mme_chr02	7975000	0.1314041902240636
Mme_chr02	8025000	0.13900153813985486
Mme_chr02	8075000	0.20746876454343158
Mme_chr02	8125000	0.1458241569854054
Mme_chr02	8175000	0.15336160598555437
Mme_chr02	8225000	0.1833678460593876
Mme_chr02	8275000	0.1048487171061364
Mme_chr02	8325000	0.11223851986596532
Mme_chr02	8375000	0.13316969099735015
Mme_chr02	8425000	0.08031470759358833
Mme_chr02	8475000	0.05218511425174957
Mme_chr02	8525000	0.0339659358077679
Mme_chr02	8575000	0.034954556054891874
Mme_chr02	8625000	0.07605377589509223
Mme_chr02	8675000	0.1301976715378044
Mme_chr02	8725000	0.18901626341747926
Mme_chr02	8775000	0.1256578874486437
Mme_chr02	8825000	0.18418229458191343
Mme_chr02	8875000	0.1441341650051485
Mme_chr02	8925000	0.1951707187731015
Mme_chr02	8975000	0.22877249773567532
Mme_chr02	9025000	0.20552210871136578
Mme_chr02	9075000	0.195017229721672
Mme_chr02	9125000	0.22522183913713778
Mme_chr02	9175000	0.23376177848963595
Mme_chr02	9225000	0.20490963989526909
Mme_chr02	9275000	0.12269630277399426
Mme_chr02	9325000	0.14944657919691104
Mme_chr02	9375000	0.08243941980646323
Mme_chr02	9425000	0.09161420210505777
Mme_chr02	9475000	0.07858876478182393
Mme_chr02	9525000	0.03003819553890939
Mme_chr03	25000	0.09779249983439242
Mme_chr03	75000	0.14330129554646687
Mme_chr03	125000	0.13176042742787658
Mme_chr03	175000	0.07623117982187452
Mme_chr03	225000	0.08411293693306249
Mme_chr03	275000	0.12295507364103865
Mme_chr03	325000	0.1100670054685532
Mme_chr03	375000	0.11638124611158228
Mme_chr03	425000	0.09120125321211837
Mme_chr03	475000	0.08013077748578959
Mme_chr03	525000	0.05739056515675875
Mme_chr03	575000	0.10227345796765488
Mme_chr03	625000	0.1011474794274695
Mme_chr03	675000	0.07612728556223579
Mme_chr03	725000	0.07640764001610269
Mme_chr03	775000	0.11244103167054639
Mme_chr03	825000	0.10626401018743703
Mme_chr03	875000	0.18344921607798595
Mme_chr03	925000	0.09789655701967875
Mme_chr03	975000	0.10855784776544107
Mme_chr03	1025000	0.09214583551483692
Mme_chr03	1075000	0.13249750673464708
Mme_chr03	1125000	0.09992970499827547
Mme_chr03	1175000	0.07696554727079219
Mme_chr03	1225000	0.11509237905076186
Mme_chr03	1275000	0.08283025794350994
Mme_chr03	1325000	0.11169832589398271
Mme_chr03	1375000	0.13155056802641796
Mme_chr03	1425000	0.1272554071973626
Mme_chr03	1475000	0.08668102671950467
Mme_chr03	1525000	0.16754103251404107
Mme_chr03	1575000	0.08712110821795968
Mme_chr03	1625000	0.09152654319834727
Mme_chr03	1675000	0.10790288817831312
Mme_chr03	1725000	0.15551447629072748
Mme_chr03	1825000	0.11480615192889443
Mme_chr03	1875000	0.08641114279783282
Mme_chr03	1925000	0.164412533242938
Mme_chr03	1975000	0.1259179519725088
Mme_chr03	2025000	0.11908873113802369
Mme_chr03	2075000	0.1076774643004461
Mme_chr03	2125000	0.10587885259595879
Mme_chr03	2175000	0.07238346983346587
Mme_chr03	2225000	0.07095793258136256
Mme_chr03	2275000	0.10925839175466698
Mme_chr03	2325000	0.09169595431718637
Mme_chr03	2375000	0.09849019625628141
Mme_chr03	2425000	0.13711784348668618
Mme_chr03	2475000	0.09841234411515483
Mme_chr03	2525000	0.12119675797878739
Mme_chr03	2575000	0.07911177901643379
Mme_chr03	2625000	0.09789771872311977
Mme_chr03	2675000	0.08847134238617964
Mme_chr03	2725000	0.10396453281770418
Mme_chr03	2775000	0.12137811074647102
Mme_chr03	2825000	0.09833093795272227
Mme_chr03	2875000	0.11019262952651629
Mme_chr03	2925000	0.09478941259992311
Mme_chr03	2975000	0.06999411528122158
Mme_chr03	3025000	0.09522648618586778
Mme_chr03	3075000	0.10588059359462744
Mme_chr03	3125000	0.08367058163736894
Mme_chr03	3175000	0.09263911378309601
Mme_chr03	3225000	0.1200024162079099
Mme_chr03	3275000	0.11712347792952787
Mme_chr03	3325000	0.1030982643929492
Mme_chr03	3375000	0.12086248395575058
Mme_chr03	3425000	0.12125657073491353
Mme_chr03	3475000	0.13108141550942576
Mme_chr03	3525000	0.1300828922932521
Mme_chr03	3575000	0.14826260651457646
Mme_chr03	3625000	0.09198817655190789
Mme_chr03	3675000	0.121376125225632
Mme_chr03	3725000	0.16539103425603316
Mme_chr03	3775000	0.08779976562361487
Mme_chr03	3825000	0.1871227536077297
Mme_chr03	3875000	0.09399676830109052
Mme_chr03	3925000	0.09347182436213229
Mme_chr03	3975000	0.09093839798566182
Mme_chr03	4025000	0.12118275651398078
Mme_chr03	4075000	0.09019625905978072
Mme_chr03	4125000	0.11244802948275315
Mme_chr03	4175000	0.09197890333313462
Mme_chr03	4225000	0.06415638733534247
Mme_chr03	4275000	0.1040149238599555
Mme_chr03	4325000	0.12676281347365626
Mme_chr03	4375000	0.13014978052105103
Mme_chr03	4425000	0.21280804218563895
Mme_chr03	4475000	0.1382392851492159
Mme_chr03	4525000	0.14960100818233785
Mme_chr03	4575000	0.14936238259586074
Mme_chr03	4625000	0.11567338710248842
Mme_chr03	4675000	0.1630632979872645
Mme_chr03	4725000	0.14356543567478103
Mme_chr03	4775000	0.13818670252870566
Mme_chr03	4825000	0.14126849682226666
Mme_chr03	4875000	0.14254789385551977
Mme_chr03	4925000	0.11993740841773282
Mme_chr03	4975000	0.1547486957838614
Mme_chr03	5025000	0.11081571768621305
Mme_chr03	5075000	0.11486622403969673
Mme_chr03	5125000	0.1060565322324151
Mme_chr03	5175000	0.12930553661847263
Mme_chr03	5225000	0.0924336454075848
Mme_chr03	5275000	0.17161281384410387
Mme_chr03	5325000	0.15482133021626027
Mme_chr03	5375000	0.14006227687247158
Mme_chr03	5425000	0.11100888592379991
Mme_chr03	5475000	0.13804654729903915
Mme_chr03	5525000	0.13770806116339487
Mme_chr03	5575000	0.09316914414398926
Mme_chr03	5625000	0.10895978537946642
Mme_chr03	5675000	0.13519323080610077
Mme_chr03	5725000	0.14758839731832415
Mme_chr03	5775000	0.11973775048056041
