scaffold	start	end	dxy
Mme_chr01	14200001	14250000	0.0019197315245114716
Mme_chr01	14250001	14300000	0.002945414528041958
Mme_chr01	14300001	14350000	0.002915813471266122
Mme_chr01	14350001	14400000	0.0034829246634160435
Mme_chr01	14400001	14450000	0.0036314426339498843
Mme_chr01	14450001	14500000	0.007141398887482229
Mme_chr01	14500001	14550000	0.009032330025251738
Mme_chr01	1450001	1500000	0.026631217087966386
Mme_chr01	14550001	14600000	0.012275572424997336
Mme_chr01	14600001	14650000	0.011981318196317862
Mme_chr01	14650001	14700000	0.013497272360019864
Mme_chr01	14700001	14750000	0.014051336234240347
Mme_chr01	14750001	14800000	0.016517651343228957
Mme_chr01	14800001	14850000	0.016932932782772296
Mme_chr01	14850001	14900000	0.019132614764532777
Mme_chr01	14900001	14950000	0.016572709958895898
Mme_chr01	14950001	15000000	0.019536366356467362
Mme_chr01	15000001	15050000	0.015128344321286446
Mme_chr01	1500001	1550000	0.02355722638462292
Mme_chr01	1	50000	0.026121008611212606
Mme_chr01	150001	200000	0.02362664332661157
Mme_chr01	15050001	15100000	0.01524559444944177
Mme_chr01	15100001	15150000	0.019947873988733125
Mme_chr01	15150001	15200000	0.021144555587470092
Mme_chr01	15200001	15250000	0.020078111230189474
Mme_chr01	15250001	15300000	0.021489542314865735
Mme_chr01	15300001	15350000	0.025680189395587333
Mme_chr01	15350001	15400000	0.014806560613981022
Mme_chr01	15400001	15450000	0.01593841163948792
Mme_chr01	15450001	15500000	0.019428427434755455
Mme_chr01	15500001	15550000	0.0201864104196914
Mme_chr01	1550001	1600000	0.022356304356795385
Mme_chr01	15550001	15600000	0.026531364309989626
Mme_chr01	15600001	15650000	0.022932636260841806
Mme_chr01	15650001	15700000	0.02679056945414403
Mme_chr01	15700001	15750000	0.026607913696241475
Mme_chr01	15750001	15800000	0.020834789363295594
Mme_chr01	15800001	15850000	0.022892126544983335
Mme_chr01	15850001	15900000	0.025866246304308903
Mme_chr01	15900001	15950000	0.023547510810791348
Mme_chr01	15950001	16000000	0.023167829003436443
Mme_chr01	16000001	16050000	0.024901177224587106
Mme_chr01	1600001	1650000	0.02623931624135138
Mme_chr01	16050001	16100000	0.021505157694580942
Mme_chr01	16100001	16150000	0.022960324915301554
Mme_chr01	16150001	16200000	0.01944353167452068
Mme_chr01	16200001	16250000	0.028466313520022903
Mme_chr01	16250001	16300000	0.021338435464851244
Mme_chr01	16300001	16350000	0.021245319827287522
Mme_chr01	16350001	16400000	0.02455543406907484
Mme_chr01	16400001	16450000	0.023630249246656188
Mme_chr01	16450001	16500000	0.026004968387298974
Mme_chr01	16500001	16550000	0.02394294741240181
Mme_chr01	1650001	1700000	0.022499163334507046
Mme_chr01	16550001	16600000	0.025909205367937876
Mme_chr01	16600001	16650000	0.025876986964555367
Mme_chr01	16650001	16700000	0.024622624699004083
Mme_chr01	16700001	16750000	0.025991061373465088
Mme_chr01	16750001	16800000	0.026529025895472992
Mme_chr01	16800001	16850000	0.026625999469557952
Mme_chr01	16850001	16900000	0.023459161020516695
Mme_chr01	16900001	16950000	0.022811791634752502
Mme_chr01	16950001	17000000	0.024663731361938664
Mme_chr01	17000001	17050000	0.024984443263456398
Mme_chr01	1700001	1750000	0.026339898275281187
Mme_chr01	17050001	17100000	0.019392414052365057
Mme_chr01	17100001	17150000	0.022580556429698053
Mme_chr01	17150001	17200000	0.024502474254600438
Mme_chr01	17200001	17250000	0.027834366569554885
Mme_chr01	17250001	17300000	0.023173974038096477
Mme_chr01	17300001	17350000	0.024559832325877287
Mme_chr01	17350001	17400000	0.026303077924031294
Mme_chr01	17400001	17450000	0.02223007214175
Mme_chr01	17450001	17500000	0.02523662046508855
Mme_chr01	17500001	17550000	0.024811853844153065
Mme_chr01	1750001	1800000	0.02487423872801943
Mme_chr01	17550001	17600000	0.02517137866995836
Mme_chr01	17600001	17650000	0.026390449317337087
Mme_chr01	17650001	17700000	0.024982631041832397
Mme_chr01	17700001	17750000	0.026095822894565492
Mme_chr01	17750001	17800000	0.026795571758438573
Mme_chr01	17800001	17850000	0.026192037085217376
Mme_chr01	17850001	17900000	0.025777305191806744
Mme_chr01	17900001	17950000	0.021807609507754476
Mme_chr01	17950001	18000000	0.024179830391250726
Mme_chr01	18000001	18050000	0.02450008436954495
Mme_chr01	1800001	1850000	0.025434959434102514
Mme_chr01	18050001	18100000	0.016897049194503817
Mme_chr01	18100001	18150000	0.021135597514810006
Mme_chr01	18150001	18175368	0.028236214525080752
Mme_chr01	1850001	1900000	0.02690559567195198
Mme_chr01	1900001	1950000	0.027656205906600555
Mme_chr01	1950001	2000000	0.02447188133940515
Mme_chr01	2000001	2050000	0.023324139724474308
Mme_chr01	200001	250000	0.02446819847800191
Mme_chr01	2050001	2100000	0.026582879181304975
Mme_chr01	2100001	2150000	0.02269137924119866
Mme_chr01	2150001	2200000	0.025200786827039325
Mme_chr01	2200001	2250000	0.025984377337738722
Mme_chr01	2250001	2300000	0.02083170684857708
Mme_chr01	2300001	2350000	0.023221568976571558
Mme_chr01	2350001	2400000	0.02567310684086331
Mme_chr01	2400001	2450000	0.023455227858978668
Mme_chr01	2450001	2500000	0.021389604817275237
Mme_chr01	2500001	2550000	0.025024768007911497
Mme_chr01	250001	300000	0.020277450757038705
Mme_chr01	2550001	2600000	0.02512693277100002
Mme_chr01	2600001	2650000	0.022109554928193758
Mme_chr01	2650001	2700000	0.024365133591903683
Mme_chr01	2700001	2750000	0.02155178561757398
Mme_chr01	2750001	2800000	0.019656688306162858
Mme_chr01	2800001	2850000	0.01748443708829458
Mme_chr01	2850001	2900000	0.02300317887354868
Mme_chr01	2900001	2950000	0.0193877987261117
Mme_chr01	2950001	3000000	0.020194388079525543
Mme_chr01	3000001	3050000	0.02004014153017609
Mme_chr01	300001	350000	0.02226621151973792
Mme_chr01	3050001	3100000	0.012328440427560016
Mme_chr01	3100001	3150000	0.01400063230171712
Mme_chr01	3150001	3200000	0.025053282839983274
Mme_chr01	3200001	3250000	0.022769487513289347
Mme_chr01	3250001	3300000	0.024210123642228507
Mme_chr01	3300001	3350000	0.0203927240228668
Mme_chr01	3350001	3400000	0.018203936354951534
Mme_chr01	3400001	3450000	0.019361826663431326
Mme_chr01	3450001	3500000	0.016459320709462065
Mme_chr01	3500001	3550000	0.01724945289909623
Mme_chr01	350001	400000	0.025126511373345595
Mme_chr01	3550001	3600000	0.0165630864288433
Mme_chr01	3600001	3650000	0.018159740939010835
Mme_chr01	3650001	3700000	0.02088562095744022
Mme_chr01	3700001	3750000	0.020300250293677602
Mme_chr01	3750001	3800000	0.019517984467524736
Mme_chr01	3800001	3850000	0.017794346834108653
Mme_chr01	3850001	3900000	0.017319398155427036
Mme_chr01	3900001	3950000	0.011954962796918404
Mme_chr01	3950001	4000000	0.003195326735635517
Mme_chr01	4000001	4050000	0.0042204922929413476
Mme_chr01	400001	450000	0.02548693862609071
Mme_chr01	4050001	4100000	0.013032642045174334
Mme_chr01	4100001	4150000	0.017935374493896795
Mme_chr01	4150001	4200000	0.015044501051648118
Mme_chr01	4200001	4250000	0.01962309848345436
Mme_chr01	4250001	4300000	0.0174523593037484
Mme_chr01	4300001	4350000	0.019567657150284863
Mme_chr01	4350001	4400000	0.012561042600146838
Mme_chr01	4400001	4450000	0.02141389974122489
Mme_chr01	4450001	4500000	0.021032378405837025
Mme_chr01	4500001	4550000	0.0215221287988668
Mme_chr01	450001	500000	0.02456402220389677
Mme_chr01	4550001	4600000	0.019536811425391973
Mme_chr01	4600001	4650000	0.019692448464596897
Mme_chr01	4650001	4700000	0.022140981987434614
Mme_chr01	4700001	4750000	0.018832911580109753
Mme_chr01	4750001	4800000	0.018280560486149
Mme_chr01	4800001	4850000	0.016307701217590374
Mme_chr01	4850001	4900000	0.0141470057230715
Mme_chr01	4900001	4950000	0.01821368830586184
Mme_chr01	4950001	5000000	0.014558794414426679
Mme_chr01	5000001	5050000	0.013899201761201612
Mme_chr01	500001	550000	0.023813990898912223
Mme_chr01	50001	100000	0.025596716877108856
Mme_chr01	5050001	5100000	0.015959268892133865
Mme_chr01	5100001	5150000	0.01842745086939238
Mme_chr01	5150001	5200000	0.01743159829312885
Mme_chr01	5200001	5250000	0.021419916086338243
Mme_chr01	5250001	5300000	0.01963710117907459
Mme_chr01	5300001	5350000	0.01953647112506634
Mme_chr01	5350001	5400000	0.01847164396224139
Mme_chr01	5400001	5450000	0.018238978434944687
Mme_chr01	5450001	5500000	0.01761875352712841
Mme_chr01	5500001	5550000	0.019607527792987238
Mme_chr01	550001	600000	0.025667546649493368
Mme_chr01	5550001	5600000	0.020840216674172126
Mme_chr01	5600001	5650000	0.014435893215263418
Mme_chr01	5650001	5700000	0.020440473448095648
Mme_chr01	5700001	5750000	0.018801400115108936
Mme_chr01	5750001	5800000	0.01449952807680123
Mme_chr01	5800001	5850000	0.01141076649014676
Mme_chr01	5850001	5900000	0.00984710441015746
Mme_chr01	5900001	5950000	0.004989687440687758
Mme_chr01	5950001	6000000	0.004882293619558847
Mme_chr01	6000001	6050000	0.005842960550176515
Mme_chr01	600001	650000	0.02219025695446725
Mme_chr01	6050001	6100000	0.009356503009648515
Mme_chr01	6100001	6150000	0.009604054129071048
Mme_chr01	6150001	6200000	0.015144354107176315
Mme_chr01	6200001	6250000	0.021522157585404413
Mme_chr01	6250001	6300000	0.020457685876768782
Mme_chr01	6300001	6350000	0.018431364306861462
Mme_chr01	6350001	6400000	0.018151481234476824
Mme_chr01	6400001	6450000	0.01582179903397865
Mme_chr01	6450001	6500000	0.020744007511844863
Mme_chr01	6500001	6550000	0.02287713700633965
Mme_chr01	650001	700000	0.02079694607515659
Mme_chr01	6550001	6600000	0.021663297128870395
Mme_chr01	6600001	6650000	0.02220640579036102
Mme_chr01	6650001	6700000	0.022705356089105802
Mme_chr01	6700001	6750000	0.0173219872151418
Mme_chr01	6750001	6800000	0.020137389064040397
Mme_chr01	6800001	6850000	0.0174191454569448
Mme_chr01	6850001	6900000	0.01865510002703959
Mme_chr01	6900001	6950000	0.017060427632841175
Mme_chr01	6950001	7000000	0.017022455724355238
Mme_chr01	7000001	7050000	0.01822247029570647
Mme_chr01	700001	750000	0.023049222613133778
Mme_chr01	7050001	7100000	0.015636357249482345
Mme_chr01	7100001	7150000	0.018393946200559612
Mme_chr01	7150001	7200000	0.018945506978468668
Mme_chr01	7200001	7250000	0.012202004684399567
Mme_chr01	7250001	7300000	0.010091787757055905
Mme_chr01	7300001	7350000	0.01255005669968427
Mme_chr01	7350001	7400000	0.011376492449859488
Mme_chr01	7400001	7450000	0.014216249329231824
Mme_chr01	7450001	7500000	0.016859038876668953
Mme_chr01	7500001	7550000	0.01911794620196975
Mme_chr01	750001	800000	0.023217568389377947
Mme_chr01	7550001	7600000	0.01600217278134822
Mme_chr01	7600001	7650000	0.018923039458721348
Mme_chr01	7650001	7700000	0.018401535591475005
Mme_chr01	7700001	7750000	0.015833601885719185
Mme_chr01	7750001	7800000	0.016164940252521853
Mme_chr01	7800001	7850000	0.014358710226862671
Mme_chr01	7850001	7900000	0.01782027822445546
Mme_chr01	7900001	7950000	0.015079362011275922
Mme_chr01	7950001	8000000	0.01661614808071084
Mme_chr01	8000001	8050000	0.014542337012101704
Mme_chr01	800001	850000	0.023340509635665058
Mme_chr01	8050001	8100000	0.017101370024487323
Mme_chr01	8100001	8150000	0.017377220147679593
Mme_chr01	8150001	8200000	0.008326431672370951
Mme_chr01	8200001	8250000	0.012373601660399046
Mme_chr01	8250001	8300000	0.011942867625787923
Mme_chr01	8300001	8350000	0.01317016295633534
Mme_chr01	8350001	8400000	0.012119158504343284
Mme_chr01	8400001	8450000	0.013174065357295487
Mme_chr01	8450001	8500000	0.009373841581689262
Mme_chr01	8500001	8550000	0.008390377670497792
Mme_chr01	850001	900000	0.022303647851733856
Mme_chr01	8550001	8600000	0.008763981694489754
Mme_chr01	8600001	8650000	0.00980895190094773
Mme_chr01	8650001	8700000	0.012971600414927158
Mme_chr01	8700001	8750000	0.013641950180271681
Mme_chr01	8750001	8800000	0.015609441731981017
Mme_chr01	8800001	8850000	0.011229548320252776
Mme_chr01	8850001	8900000	0.013407022330790585
Mme_chr01	8900001	8950000	0.015408860888569399
Mme_chr01	8950001	9000000	0.014188161754528032
Mme_chr01	9000001	9050000	0.01596492597179188
Mme_chr01	900001	950000	0.025748605689262436
Mme_chr01	9050001	9100000	0.014221377254698304
Mme_chr01	9100001	9150000	0.018801714139167758
Mme_chr01	9150001	9200000	0.01307441228872914
Mme_chr01	9200001	9250000	0.016190008808507347
Mme_chr01	9250001	9300000	0.01787892437945586
Mme_chr01	9300001	9350000	0.013458679903877854
Mme_chr01	9350001	9400000	0.00865018597331249
Mme_chr01	9400001	9450000	0.009309106528871928
Mme_chr01	9450001	9500000	0.016346427768647396
Mme_chr01	9500001	9550000	0.015375521712724317
Mme_chr01	950001	1000000	0.026083711927021868
Mme_chr01	9550001	9600000	0.014003842973007248
Mme_chr01	9600001	9650000	0.013353162426938394
Mme_chr01	9650001	9700000	0.014928751010322807
Mme_chr01	9700001	9750000	0.01573696213359302
Mme_chr01	9750001	9800000	0.01397231793691107
Mme_chr01	9800001	9850000	0.013692445159824122
Mme_chr01	9850001	9900000	0.011636471978970376
Mme_chr01	9900001	9950000	0.010911574635154325
Mme_chr01	9950001	10000000	0.013056104589849472
Mme_chr02	1000001	1050000	0.022563253216781338
Mme_chr02	100001	150000	0.026527357796024893
Mme_chr02	1050001	1100000	0.021904534569484175
Mme_chr02	1100001	1150000	0.02250142090242217
Mme_chr02	1150001	1200000	0.020302753235732187
Mme_chr02	1200001	1250000	0.019268546956282998
Mme_chr02	1250001	1300000	0.019129596874404894
Mme_chr02	1300001	1350000	0.01970994400469135
Mme_chr02	1350001	1400000	0.02237610383976078
Mme_chr02	1400001	1450000	0.019828482081595048
Mme_chr02	1450001	1500000	0.014112211573802817
Mme_chr02	1500001	1550000	0.013231899958399832
Mme_chr02	1	50000	0.028299177656775976
Mme_chr02	150001	200000	0.024089464291034902
Mme_chr02	1550001	1600000	0.013155636615540806
Mme_chr02	1600001	1650000	0.013532156503470191
Mme_chr02	1650001	1700000	0.013994700897336858
Mme_chr02	1700001	1750000	0.01417706388229032
Mme_chr02	1750001	1800000	0.013073113135081787
Mme_chr02	1800001	1850000	0.009814290586489005
Mme_chr02	1850001	1900000	0.00972312510295519
Mme_chr02	1900001	1950000	0.013703542453472703
Mme_chr02	1950001	2000000	0.012350891816648743
Mme_chr02	2000001	2050000	0.01661126916044222
Mme_chr02	200001	250000	0.02037755088346196
Mme_chr02	2050001	2100000	0.016786468076856874
Mme_chr02	2100001	2150000	0.011153256529276625
Mme_chr02	2150001	2200000	0.012784323333054815
Mme_chr02	2200001	2250000	0.012441146730540954
Mme_chr02	2250001	2300000	0.015485641126826955
Mme_chr02	2300001	2350000	0.017463463840621175
Mme_chr02	2350001	2400000	0.01574203212927051
Mme_chr02	2400001	2450000	0.015736887400445876
Mme_chr02	2450001	2500000	0.008866274784221575
Mme_chr02	2500001	2550000	0.009490502858159985
Mme_chr02	250001	300000	0.02488466708343777
Mme_chr02	2550001	2600000	0.008805765464874356
Mme_chr02	2600001	2650000	0.009643629248899152
Mme_chr02	2650001	2700000	0.01254435045578966
Mme_chr02	2700001	2750000	0.010680111422022662
Mme_chr02	2750001	2800000	0.00962997635259655
Mme_chr02	2800001	2850000	0.00675955326031031
Mme_chr02	2850001	2900000	0.0064190384812580535
Mme_chr02	2900001	2950000	0.007832059217442308
Mme_chr02	2950001	3000000	0.01059714068284801
Mme_chr02	3000001	3050000	0.009122731609968893
Mme_chr02	300001	350000	0.01974288117207109
Mme_chr02	3050001	3100000	0.011477295765743812
Mme_chr02	3100001	3150000	0.013990761867284483
Mme_chr02	3150001	3200000	0.013849071967237244
Mme_chr02	3200001	3250000	0.013298234191094015
Mme_chr02	3250001	3300000	0.011829955608832902
Mme_chr02	3300001	3350000	0.012712991040684418
Mme_chr02	3350001	3400000	0.01328491479973758
Mme_chr02	3400001	3450000	0.011403749584744648
Mme_chr02	3450001	3500000	0.006493969814295349
Mme_chr02	3500001	3550000	0.010894853381446185
Mme_chr02	350001	400000	0.02220758873701699
Mme_chr02	3550001	3600000	0.013459659080671172
Mme_chr02	3600001	3650000	0.011529385817760317
Mme_chr02	3650001	3700000	0.007924032037440902
Mme_chr02	3700001	3750000	0.005667683155419793
Mme_chr02	3750001	3800000	0.007346916580974887
Mme_chr02	3800001	3850000	0.012397198800657408
Mme_chr02	3850001	3900000	0.01009902818842714
Mme_chr02	3900001	3950000	0.011967208566494874
Mme_chr02	3950001	4000000	0.011296223787497887
Mme_chr02	4000001	4050000	0.012355325968642748
Mme_chr02	400001	450000	0.020398457224330806
Mme_chr02	4050001	4100000	0.015016431961759785
Mme_chr02	4100001	4150000	0.01295668479944228
Mme_chr02	4150001	4200000	0.009535217423269706
Mme_chr02	4200001	4250000	0.010674098428557752
Mme_chr02	4250001	4300000	0.00984179025004009
Mme_chr02	4300001	4350000	0.012977869924852715
Mme_chr02	4350001	4400000	0.013415717229521352
Mme_chr02	4400001	4450000	0.014002232273159835
Mme_chr02	4450001	4500000	0.012905699714934209
Mme_chr02	4500001	4550000	0.012808042972019507
Mme_chr02	450001	500000	0.021279471059999833
Mme_chr02	4550001	4600000	0.013767653608538042
Mme_chr02	4600001	4650000	0.01551116544437199
Mme_chr02	4650001	4700000	0.018071149027608646
Mme_chr02	4700001	4750000	0.014317614167334552
Mme_chr02	4750001	4800000	0.01421252715167721
Mme_chr02	4800001	4850000	0.013875448491442826
Mme_chr02	4850001	4900000	0.012015917266399655
Mme_chr02	4900001	4950000	0.013198247964621353
Mme_chr02	4950001	5000000	0.009637788965399508
Mme_chr02	5000001	5050000	0.009766993890751797
Mme_chr02	500001	550000	0.02249148797694559
Mme_chr02	50001	100000	0.024136895606170005
Mme_chr02	5050001	5100000	0.009609801183740033
Mme_chr02	5100001	5150000	0.00845543189105018
Mme_chr02	5150001	5200000	0.009771577594421897
Mme_chr02	5200001	5250000	0.010069199722749294
Mme_chr02	5250001	5300000	0.012798156837890231
Mme_chr02	5300001	5350000	0.01039110227595115
Mme_chr02	5350001	5400000	0.014343864366090314
Mme_chr02	5400001	5450000	0.018285416303057193
Mme_chr02	5450001	5500000	0.018156792810951186
Mme_chr02	5500001	5550000	0.02113589014374259
Mme_chr02	550001	600000	0.02440706617393387
Mme_chr02	5550001	5600000	0.01845443806288647
Mme_chr02	5600001	5650000	0.01896219618378669
Mme_chr02	5650001	5700000	0.014628306212340951
Mme_chr02	5700001	5750000	0.01905295987445155
Mme_chr02	5750001	5800000	0.008767721123440318
Mme_chr02	5800001	5850000	0.013387956904295482
Mme_chr02	5850001	5900000	0.01922406914755284
Mme_chr02	5900001	5950000	0.020295821462029944
Mme_chr02	5950001	6000000	0.01633249549881013
Mme_chr02	6000001	6050000	0.01618255654916721
Mme_chr02	600001	650000	0.02448801165307207
Mme_chr02	6050001	6100000	0.015797049651621122
Mme_chr02	6100001	6150000	0.011953718625371987
Mme_chr02	6150001	6200000	0.01148212269535018
Mme_chr02	6200001	6250000	0.013573626287258621
Mme_chr02	6250001	6300000	0.017967284030404297
Mme_chr02	6300001	6350000	0.01575364486998944
Mme_chr02	6350001	6400000	0.01652608032947409
Mme_chr02	6400001	6450000	0.017850685381522555
Mme_chr02	6450001	6500000	0.01605052804972207
Mme_chr02	6500001	6550000	0.014691222720728501
Mme_chr02	650001	700000	0.013334920645896406
Mme_chr02	6550001	6600000	0.014881827184664683
Mme_chr02	6600001	6650000	0.009749100428877716
Mme_chr02	6650001	6700000	0.015261128589089602
Mme_chr02	6700001	6750000	0.0170088608852986
Mme_chr02	6750001	6800000	0.012529704991024423
Mme_chr02	6800001	6850000	0.01124132395910695
Mme_chr02	6850001	6900000	0.02175190635468175
Mme_chr02	6900001	6950000	0.0219580697699573
Mme_chr02	6950001	7000000	0.02318679844394962
Mme_chr02	7000001	7050000	0.023605446490648666
Mme_chr02	700001	750000	0.021123620096782352
Mme_chr02	7050001	7100000	0.01760434447519721
Mme_chr02	7100001	7150000	0.01969635938626012
Mme_chr02	7150001	7200000	0.02420022701567438
Mme_chr02	7200001	7250000	0.017959564184033674
Mme_chr02	7250001	7300000	0.018928175638199665
Mme_chr02	7300001	7350000	0.013892051728256211
Mme_chr02	7350001	7400000	0.01070239861545084
Mme_chr02	7400001	7450000	0.006636169642771346
Mme_chr02	7450001	7500000	0.006669926112523786
Mme_chr02	7500001	7550000	0.006581206521583901
Mme_chr02	750001	800000	0.025203364199230676
Mme_chr02	7550001	7600000	0.008256956815843444
Mme_chr02	7600001	7650000	0.01018479231621284
Mme_chr02	7650001	7700000	0.008314756685280774
Mme_chr02	7700001	7750000	0.008032160939765848
Mme_chr02	7750001	7800000	0.006286177312394166
Mme_chr02	7800001	7850000	0.011030273401525945
Mme_chr02	7850001	7900000	0.006553552571830952
Mme_chr02	7900001	7950000	0.010216857674314
Mme_chr02	7950001	8000000	0.007000224899382623
Mme_chr02	8000001	8050000	0.009077284012889377
Mme_chr02	800001	850000	0.024082662362337175
Mme_chr02	8050001	8100000	0.005303792808817105
Mme_chr02	8100001	8150000	0.00939034130880357
Mme_chr02	8150001	8200000	0.005499384122658136
Mme_chr02	8200001	8250000	0.007779915664438758
Mme_chr02	8250001	8300000	0.004095399663979245
Mme_chr02	8300001	8350000	0.005609435110916137
Mme_chr02	8350001	8400000	0.005207145920727182
Mme_chr02	8400001	8450000	0.005105729584912955
Mme_chr02	8450001	8500000	0.003431433302880028
Mme_chr02	8500001	8550000	0.0028822014156743778
Mme_chr02	850001	900000	0.020335057699211918
Mme_chr02	8550001	8600000	0.0025300104553276324
Mme_chr02	8600001	8650000	0.0023945178282486694
Mme_chr02	8650001	8700000	0.003758370120401888
Mme_chr02	8700001	8750000	0.004822005155519376
Mme_chr02	8750001	8800000	0.0020198511714917236
Mme_chr02	8800001	8850000	0.0045954512830810364
Mme_chr02	8850001	8900000	0.004546767743561043
Mme_chr02	8900001	8950000	0.004408706177075756
Mme_chr02	8950001	9000000	0.007478729761960215
Mme_chr02	9000001	9050000	0.007799893017097427
Mme_chr02	900001	950000	0.02026354926489222
Mme_chr02	9050001	9100000	0.005787415918569028
Mme_chr02	9100001	9150000	0.005035977324980831
Mme_chr02	9150001	9200000	0.0031195937184339017
Mme_chr02	9200001	9250000	0.0040982341338635965
Mme_chr02	9250001	9300000	0.0019792649831845716
Mme_chr02	9300001	9350000	0.0011300722746345508
Mme_chr02	9350001	9400000	0.001682624149776814
Mme_chr02	9400001	9450000	0.005721572958698012
Mme_chr02	9450001	9500000	0.01740305437360897
Mme_chr02	9500001	9529647	0.00785906677622183
Mme_chr02	950001	1000000	0.015122099752259081
Mme_chr03	10000001	10050000	0.011123281305881562
Mme_chr03	1000001	1050000	0.02451979901531086
Mme_chr03	100001	150000	0.01789216606516621
Mme_chr03	10050001	10100000	0.007965168079088
Mme_chr03	10100001	10150000	0.009484013128380571
Mme_chr03	10150001	10200000	0.011732577048407354
