map	col1	col2	avgrr
7	16700000	16750000	5.4
7	16750000	16800000	5.4
7	16800000	16850000	5.3774999999999995
7	16850000	16900000	5.35
7	16900000	16950000	5.276666666666666
7	16950000	17000000	5.21
7	17000000	17050000	5.181666666666667
7	17050000	17100000	5.085
7	17100000	17150000	5.006666666666667
7	17150000	17200000	4.97
7	17200000	17250000	4.932222222222222
7	17250000	17300000	4.91
7	17300000	17350000	4.88
7	17350000	17400000	4.93
7	17400000	17450000	4.975
7	17450000	17500000	5.023333333333333
7	17500000	17550000	5.158
7	17600000	17650000	5.516
7	17650000	17700000	5.68
7	17700000	17750000	5.93
7	17750000	17800000	6.16
7	17800000	17850000	6.298
7	17850000	17900000	6.523333333333333
7	17900000	17950000	6.75
7	17950000	18000000	6.952500000000001
7	18000000	18050000	7.119999999999999
7	18050000	18100000	7.3025
7	18100000	18150000	7.5425
7	18150000	18200000	7.7375
7	18200000	18250000	7.92
7	18250000	18300000	8.135000000000002
7	18300000	18350000	8.333333333333334
7	18350000	18400000	8.4275
7	18400000	18450000	8.576666666666666
7	18450000	18500000	8.754999999999999
7	18500000	18550000	8.8375
7	18550000	18600000	8.9625
7	18600000	18650000	9.120000000000001
7	18650000	18700000	9.21
7	18700000	18750000	9.41
7	18750000	18800000	9.55
7	18800000	18850000	9.73
7	18850000	18900000	9.88
7	18900000	18950000	10.026666666666667
7	18950000	19000000	9.976666666666667
7	19000000	19050000	9.86
7	19600000	19650000	7.525
7	19650000	19700000	7.19
7	19850000	19900000	5.945
7	19900000	19950000	5.69
8	500000	550000	4.42
8	700000	750000	5.61
8	850000	900000	6.9425
8	900000	950000	7.24
8	1000000	1050000	9.3533333333333335
8	1050000	1100000	9.926666666666666
8	1100000	1150000	10.92
8	1250000	1300000	13.442499999999999
8	1300000	1350000	14.353333333333333
8	1350000	1400000	15.7
8	1400000	1450000	16.54
8	1450000	1500000	17.52
8	1500000	1550000	18.32
8	1550000	1600000	18.886666666666667
8	1600000	1650000	19.490000000000002
8	1650000	1700000	19.89
8	1700000	1750000	20.21333333333333
8	1750000	1800000	20.4025
8	1800000	1850000	20.615000000000002
8	1850000	1900000	20.69
8	1900000	1950000	20.685000000000002
8	1950000	2000000	20.626666666666665
8	2000000	2049999	20.41
8	2049999	2100000	20.305
8	2100000	2150000	20.0525
8	2150000	2200000	19.835
8	2200000	2250000	19.6
8	2250000	2300000	19.244999999999997
8	2300000	2350000	19.080000000000002
8	2350000	2400000	18.91
8	2400000	2450000	18.662
8	2450000	2500000	18.276666666666667
8	2500000	2550000	17.92
8	2550000	2600000	17.38
8	2600000	2650000	17.206666666666667
8	2700000	2750000	16.433333333333334
8	2750000	2800000	15.95
8	2800000	2850000	15.67
8	2950000	3000000	13.32
8	3000000	3050000	12.379999999999999
8	3150000	3200000	10.48
8	3300000	3350000	7.29
8	3450000	3500000	4.35
8	3600000	3650000	2.3
8	3800000	3850000	0.29
8	3850000	3900000	0.03
8	3900000	3950000	0
8	3950000	4000000	0
8	4099999	4150000	0
8	4200000	4250000	0
8	4350000	4400000	0
8	4400000	4450000	0
8	4500000	4550000	0
8	4600000	4650000	0
8	4750000	4800000	0
8	4800000	4850000	0
8	4850000	4900000	0
8	4900000	4950000	0
8	5050000	5100000	0
8	5100000	5150000	0
8	5200000	5250000	0
8	5250000	5300000	0
8	5450000	5500000	0
8	5500000	5550000	0
8	5550000	5600000	0
8	5700000	5750000	0
8	5750000	5800000	0
8	5800000	5850000	0
8	5850000	5900000	0
8	5900000	5950000	0
8	6050000	6100000	0
8	6200000	6250000	0
8	6300000	6350000	0
8	6450000	6500000	0
8	6650000	6700000	0
8	6700000	6750000	0
8	6750000	6800000	0
8	6850000	6900000	0
8	6900000	6950000	0
8	7000000	7050000	0
8	7050000	7100000	0
8	7200000	7250000	0
8	7350000	7400000	0
8	7450000	7500000	0
8	7500000	7550000	0
8	7700000	7750000	0
8	7950000	8000000	0
8	8150000	8199999	0
8	8199999	8250000	0
8	8250000	8300000	0
8	8300000	8350000	0
8	8350000	8400000	0
8	8400000	8450000	0
8	8450000	8500000	0
8	8850000	8900000	0
8	9400000	9450000	0
8	9700000	9750000	0
8	9750000	9800000	0
8	9800000	9850000	0
8	9850000	9900000	0
8	9900000	9950000	0
8	10150000	10200000	0
8	10200000	10250000	0
8	10300000	10350000	0
8	10600000	10650000	0
8	10700000	10750000	0
8	10750000	10800000	0
8	10800000	10850000	0
8	10900000	10950000	0
8	10950000	11000000	0
8	11050000	11100000	0
8	11450000	11500000	0
8	11550000	11600000	0
8	11650000	11700000	0
8	11750000	11800000	0
8	11850000	11900000	0
8	11950000	12000000	0
8	12150000	12200000	0
8	12250000	12300000	0
8	12300000	12350000	0
8	12350000	12400000	0
8	12400000	12450000	0
8	12450000	12500000	0
8	12500000	12550000	0
8	12550000	12600000	0
8	12650000	12700000	0
8	12900000	12950000	0
8	13350000	13400000	0
8	13400000	13450000	0
8	13550000	13600000	0
8	13600000	13650000	0
8	13650000	13700000	0
8	14000000	14050000	0.02
8	14050000	14100000	0.10500000000000001
8	14250000	14300000	0.87
8	14350000	14400000	1.72
8	14400000	14450000	2.62
8	14450000	14500000	2.99
8	14500000	14550000	3.83
8	14600000	14650000	6.41
8	14650000	14700000	7.86
8	14700000	14750000	8.86
8	14750000	14800000	11.3
8	14800000	14850000	12.136666666666667
8	15450000	15500000	20.53
8	15500000	15550000	21.14
8	15550000	15600000	21.535
8	15700000	15750000	23.01
8	15750000	15800000	23.316666666666666
8	15800000	15850000	23.75
8	15850000	15900000	24.083333333333332
8	15900000	15950000	24.705
8	15950000	16000000	24.94
8	16000000	16050000	25.29
8	16050000	16100000	25.76
8	16100000	16149999	25.98
8	16149999	16200000	25.86
8	16200000	16250000	25.45
8	16250000	16300000	25.168
8	16350000	16399999	24.575
8	16399999	16450000	23.483333333333334
8	16500000	16550000	22.08
8	16600000	16649999	20.14
8	16649999	16700000	18.6775
8	16700000	16750000	16.756666666666668
8	16800000	16850000	13.67
8	16900000	16950000	11.8275
8	16950000	17000000	10.584285714285715
8	17000000	17050000	9.54
8	17050000	17100000	8.75
8	17100000	17150000	8.39
8	17150000	17200000	7.885
9	100000	150000	8.78
9	250000	300000	10.44
9	300000	350000	10.85
9	400000	450000	11.84
9	450000	500000	12.219999999999999
9	550000	600000	13.236666666666666
9	600000	650000	13.745000000000001
9	650000	700000	14.37
9	700000	750000	14.816666666666666
9	750000	800000	15.52
9	800000	850000	16.05
9	950000	1000000	17.18
9	1050000	1100000	18.36375
9	1100000	1150000	18.87
9	1150000	1200000	19.443333333333335
9	1200000	1250000	19.655
9	1250000	1300000	19.869999999999997
9	1350000	1400000	20.11
9	1400000	1450000	20.1375
9	1550000	1600000	19.986666666666668
9	1600000	1650000	19.93
9	1650000	1700000	19.86
9	1700000	1750000	19.75
9	1750000	1800000	19.55
9	1800000	1850000	19.45
9	1850000	1900000	19.273333333333333
9	1900000	1950000	19.1
9	2000000	2049999	18.595
9	2049999	2100000	18.19
9	2150000	2200000	17.494999999999997
9	2250000	2300000	16.685000000000002
9	2300000	2350000	16.19
9	2350000	2400000	15.58
9	2400000	2450000	15.1
9	2450000	2500000	14.34
9	2550000	2600000	13
9	2600000	2650000	12.52
9	2700000	2750000	11.115
9	2850000	2900000	9.09
9	2900000	2950000	8.655000000000001
9	3000000	3050000	7.75
9	3050000	3100000	7.12
9	3100000	3150000	5.88
9	3350000	3400000	3.43
9	3650000	3700000	0.69
9	3800000	3850000	0
9	3900000	3950000	0
9	4000000	4050000	0
9	4050000	4099999	0
9	4099999	4150000	0
9	4150000	4200000	0
9	4200000	4250000	0
9	4250000	4300000	0
9	4300000	4350000	0
9	4350000	4400000	0
9	4500000	4550000	0
9	4550000	4600000	0
9	4600000	4650000	0
9	4700000	4750000	0
9	4800000	4850000	0
9	4850000	4900000	0
9	4950000	5000000	0
9	5000000	5050000	0.02
9	5050000	5100000	0.16
9	5100000	5150000	0.24
9	5150000	5200000	0.298
9	5200000	5250000	0.3425
9	5300000	5350000	0.5066666666666667
9	5350000	5400000	0.61
9	5400000	5450000	0.7
9	5450000	5500000	0.78
9	5650000	5700000	1.11
9	6200000	6250000	3.08
9	6350000	6400000	3.79
9	6500000	6550000	4.526666666666666
9	6550000	6600000	4.98
9	6600000	6650000	5.201428571428571
9	6650000	6700000	5.58
9	6700000	6750000	5.976666666666667
9	6750000	6800000	6.18
9	6800000	6850000	6.585
9	6850000	6900000	7.140000000000001
9	6900000	6950000	7.41
9	6950000	7000000	7.78
9	7050000	7100000	8.32
9	7100000	7150000	8.780000000000001
9	7150000	7200000	9.067499999999999
9	7200000	7250000	9.25
9	7250000	7300000	9.55
9	7300000	7350000	9.91
9	7350000	7400000	10.14
9	7400000	7450000	10.373333333333333
9	7500000	7550000	10.84
9	7550000	7600000	11.024999999999999
9	7600000	7650000	11.29
9	7650000	7700000	11.5
9	7700000	7750000	11.55
9	7750000	7800000	11.77
9	7800000	7850000	11.9
9	7850000	7900000	12.058333333333334
9	7900000	7950000	12.156666666666666
9	7950000	8000000	12.25
9	8000000	8050000	12.338333333333333
9	8050000	8100000	12.4
9	8100000	8150000	12.42
9	8150000	8199999	12.424
9	8199999	8250000	12.41
9	8250000	8300000	12.370000000000001
9	8300000	8350000	12.325
9	8450000	8500000	12.062
9	8500000	8550000	11.953333333333333
9	8600000	8650000	11.62
9	8700000	8750000	11.175
9	8750000	8800000	10.985
9	8800000	8850000	10.663333333333334
9	8850000	8900000	10.35
9	8900000	8950000	10.196666666666665
9	8950000	9000000	9.915
9	9000000	9050000	9.85
9	9050000	9100000	9.59
9	9100000	9150000	9.3325
9	9150000	9200000	9.24
9	9200000	9250000	8.995000000000001
9	9300000	9350000	8.76
9	9350000	9400000	8.563333333333334
9	9400000	9450000	8.54
9	9450000	9500000	8.42
9	9500000	9550000	8.21
9	9550000	9600000	8.165
9	9600000	9650000	8.04
9	9700000	9750000	7.87
9	9750000	9800000	7.78
9	9800000	9850000	7.68
9	9850000	9900000	7.57
9	9900000	9950000	7.52
9	9950000	10000000	7.45
9	10000000	10050000	7.3966666666666665
9	10050000	10100000	7.3100000000000005
9	10100000	10150000	7.245
9	10150000	10200000	7.19
9	10200000	10250000	7.155
9	10250000	10300000	7.123333333333333
9	10350000	10400000	7.07
9	10400000	10450000	7
9	10450000	10500000	6.99
9	10550000	10600000	6.93
9	10600000	10650000	6.93
9	10650000	10700000	6.906666666666667
9	10700000	10750000	6.88
9	10800000	10850000	6.78
9	10900000	10950000	6.683333333333334
9	10950000	11000000	6.65
9	11000000	11050000	6.586666666666667
9	11050000	11100000	6.566
9	11100000	11150000	6.52
9	11200000	11250000	6.358333333333333
9	11250000	11300000	6.286666666666667
9	11300000	11350000	6.1899999999999995
9	11400000	11450000	5.97
9	11450000	11500000	5.88
9	11500000	11550000	5.786666666666666
9	11550000	11600000	5.6899999999999995
9	11600000	11650000	5.575
9	11650000	11700000	5.473333333333334
9	11700000	11750000	5.38
9	11750000	11800000	5.28
9	11800000	11850000	5.11
9	11850000	11900000	4.99
9	11900000	11950000	4.873333333333333
9	11950000	12000000	4.715
9	12000000	12050000	4.656666666666666
9	12050000	12100000	4.553333333333334
9	12100000	12150000	4.52
9	12150000	12200000	4.37
9	12200000	12250000	4.296
9	12300000	12350000	4.156666666666666
9	12350000	12400000	4.109999999999999
9	12400000	12450000	4.05
9	12450000	12500000	4.018
9	12500000	12550000	3.9800000000000004
9	12550000	12600000	3.954
9	12600000	12650000	3.936
9	12650000	12700000	3.93
9	12750000	12800000	3.9450000000000003
9	12800000	12850000	3.966666666666667
9	12850000	12900000	3.99
9	12900000	12950000	4.016666666666667
9	13000000	13050000	4.075
9	13050000	13100000	4.115
9	13100000	13150000	4.16
9	13150000	13200000	4.23
9	13200000	13250000	4.296666666666667
9	13250000	13300000	4.38
9	13300000	13350000	4.456666666666667
9	13350000	13400000	4.55
9	13400000	13450000	4.61
9	13450000	13500000	4.71
9	13500000	13550000	4.73
9	13600000	13650000	4.88
9	13650000	13700000	4.95
9	13700000	13750000	5.03
9	13750000	13800000	5.11
9	13800000	13850000	5.13
9	13850000	13900000	5.21
9	13950000	14000000	5.37
9	14000000	14050000	5.44
9	14100000	14150000	5.55
9	14150000	14200000	5.5649999999999995
9	14250000	14300000	5.64
9	14300000	14350000	5.68
9	14400000	14450000	5.71
9	14450000	14500000	5.71
9	14550000	14600000	5.69
9	14600000	14650000	5.68
9	14650000	14700000	5.66
9	14700000	14750000	5.635
9	14800000	14850000	5.566666666666666
9	14900000	14950000	5.5
9	14950000	15000000	5.47
9	15000000	15050000	5.42
9	15100000	15150000	5.305
9	15200000	15250000	5.17
9	15250000	15300000	5.128
9	15300000	15350000	5.075
9	15350000	15400000	5.016666666666667
9	15400000	15450000	4.96
9	15450000	15500000	4.925000000000001
9	15500000	15550000	4.8975
9	15550000	15600000	4.88
9	15600000	15650000	4.87
9	15700000	15750000	4.85
9	15750000	15800000	4.85
9	15850000	15900000	4.82
9	15900000	15950000	4.82
9	15950000	16000000	4.82
9	16100000	16149999	4.85
9	16200000	16250000	4.8774999999999995
9	16250000	16300000	4.89
9	16350000	16399999	4.903333333333333
9	16399999	16450000	4.915
9	16450000	16500000	4.945
9	16500000	16550000	4.955
9	16550000	16600000	4.96
9	16600000	16649999	4.965
9	16649999	16700000	4.991666666666667
9	16700000	16750000	5.012
9	16750000	16800000	5.03
9	16800000	16850000	5.083333333333333
9	16900000	16950000	5.13
9	16950000	17000000	5.17
9	17000000	17050000	5.25
9	17050000	17100000	5.275
9	17100000	17150000	5.31
9	17150000	17200000	5.375
9	17200000	17250000	5.415
9	17250000	17300000	5.46
9	17300000	17350000	5.546666666666667
9	17350000	17400000	5.64
9	17400000	17450000	5.72
9	17450000	17500000	5.79
9	17500000	17550000	5.835
9	17550000	17600000	5.9
9	17600000	17650000	5.973333333333334
9	17650000	17700000	6.023333333333333
9	17750000	17800000	6.118
9	17800000	17850000	6.186
9	17850000	17900000	6.238
9	17900000	17950000	6.288
9	17950000	18000000	6.363333333333333
9	18000000	18050000	6.43
9	18050000	18100000	6.494
9	18150000	18200000	6.66
9	18200000	18250000	6.800000000000001
9	18250000	18300000	6.84
9	18300000	18350000	7.04
9	18350000	18400000	7.09
9	18400000	18450000	7.26
9	18450000	18500000	7.395
9	18500000	18550000	7.543333333333333
9	18550000	18600000	7.695
9	18650000	18700000	7.984999999999999
9	18750000	18800000	8.24
9	18950000	19000000	8.92
9	19000000	19050000	9.135
9	19050000	19100000	9.276666666666667
9	19100000	19150000	9.46
9	19150000	19200000	9.52
9	19200000	19250000	9.6525
9	19300000	19350000	9.835
9	19400000	19450000	10.018333333333333
9	19450000	19500000	10.1
9	19500000	19550000	10.1525
9	19550000	19600000	10.22
9	19600000	19650000	10.3
9	19650000	19700000	10.355
9	19700000	19750000	10.425
9	19800000	19850000	10.55
9	19850000	19900000	10.57
9	19900000	19950000	10.633333333333335
9	19950000	20000000	10.67
9	20000000	20050000	10.7
9	20050000	20100000	10.717500000000001
9	20100000	20150000	10.73
9	20150000	20200000	10.73
9	20300000	20350000	10.7
9	20350000	20400000	10.65
9	20400000	20450000	10.620000000000001
9	20450000	20500000	10.57
9	20500000	20550000	10.49
9	20550000	20600000	10.45
9	20750000	20800000	10.18
9	20800000	20850000	10.06
9	20850000	20900000	9.97
9	20900000	20950000	9.79
9	20950000	21000000	9.79
9	21700000	21750000	7.93
9	21800000	21850000	7.72
9	22000000	22050000	6.71
9	22300000	22350000	5.39
9	22950000	23000000	2.71
10	50000	100000	3.94
10	600000	650000	6.56
10	900000	950000	8.07
10	1150000	1200000	9.57
10	2049999	2100000	10.79
10	2250000	2300000	11.08
10	2300000	2350000	11.1
10	2350000	2400000	11.13
10	2450000	2500000	11.16
10	2500000	2550000	11.16
10	2550000	2600000	11.16
10	2600000	2650000	11.14
10	2650000	2700000	11.11
10	2750000	2800000	11.04
10	2800000	2850000	11
10	2850000	2900000	10.945
10	2900000	2950000	10.9
10	2950000	3000000	10.83
10	3050000	3100000	10.643333333333333
10	3100000	3150000	10.52
10	3150000	3200000	10.405000000000001
10	3200000	3250000	10.35
10	3300000	3350000	10.18
10	3350000	3400000	10.01
10	3400000	3450000	9.935
10	3500000	3550000	9.693999999999999
10	3600000	3650000	9.46
10	3700000	3750000	9.165
10	3750000	3800000	9.010000000000002
10	3900000	3950000	8.524999999999999
10	3950000	4000000	8.274999999999999
10	4000000	4050000	8.1
10	4099999	4150000	7.653333333333333
10	4150000	4200000	7.45
10	4200000	4250000	7.27
10	4250000	4300000	7
10	4450000	4500000	6.373333333333333
10	4500000	4550000	6.27
10	4550000	4600000	6.05
10	4600000	4650000	5.785
10	4700000	4750000	5.51
10	4800000	4850000	5.27
10	4900000	4950000	4.99
10	4950000	5000000	4.862857142857143
10	5000000	5050000	4.778
10	5050000	5100000	4.671666666666667
10	5100000	5150000	4.6066666666666665
10	5250000	5300000	4.405
10	5300000	5350000	4.36
10	5350000	5400000	4.2875
10	5400000	5450000	4.24
10	5450000	5500000	4.2
10	5500000	5550000	4.153333333333333
10	5550000	5600000	4.0975
10	5650000	5700000	4.06
10	5700000	5750000	4.05
10	5750000	5800000	4.03
10	5800000	5850000	4.03
10	5850000	5900000	4.03
10	5900000	5950000	4.035
10	6100000	6150000	3.895
10	6150000	6200000	3.8633333333333333
10	6250000	6300000	3.77
10	6350000	6400000	3.7
10	6450000	6500000	3.61
10	6500000	6550000	3.6
10	6550000	6600000	3.6
10	6600000	6650000	3.5866666666666664
10	6650000	6700000	3.565
10	6700000	6750000	3.56
10	6750000	6800000	3.56
10	6850000	6900000	3.59
10	6900000	6950000	3.61
10	6950000	7000000	3.6500000000000004
10	7000000	7050000	3.68
10	7050000	7100000	3.77
10	7200000	7250000	3.965
10	7250000	7300000	4.04
10	7300000	7350000	4.07
10	7350000	7400000	4.12
10	7400000	7450000	4.175
10	7500000	7550000	4.3759999999999994
10	7550000	7600000	4.426666666666667
10	7600000	7650000	4.463333333333333
10	7650000	7700000	4.486000000000001
10	7700000	7750000	4.52
10	7750000	7800000	4.54
10	7800000	7850000	4.55
10	7850000	7900000	4.545
10	7900000	7950000	4.526666666666666
10	7950000	8000000	4.515
10	8000000	8050000	4.51
10	8100000	8150000	4.535
10	8199999	8250000	4.615
10	8250000	8300000	4.72
10	8300000	8350000	4.775
10	8350000	8400000	4.823333333333333
10	8400000	8450000	4.9
10	8450000	8500000	5.013333333333333
10	8500000	8550000	5.125
10	8550000	8600000	5.2
10	8650000	8700000	5.38
10	8750000	8800000	5.52
10	8800000	8850000	5.63
10	8850000	8900000	5.72
10	8900000	8950000	5.75
10	9000000	9050000	5.89
10	9100000	9150000	5.97
10	9150000	9200000	5.99
10	9200000	9250000	6.035
10	9250000	9300000	6.07
10	9300000	9350000	6.145
10	9350000	9400000	6.16
10	9400000	9450000	6.17
10	9450000	9500000	6.17
10	9550000	9600000	6.22
10	9600000	9650000	6.27625
10	9650000	9700000	6.33
10	9700000	9750000	6.37
10	9750000	9800000	6.43
10	9850000	9900000	6.613333333333333
10	9900000	9950000	6.64
10	9950000	10000000	6.76
10	10000000	10050000	6.93
10	10050000	10100000	7.005
10	10150000	10200000	7.11
10	10200000	10250000	7.125
10	10300000	10350000	7.12
10	10500000	10550000	6.89
10	10550000	10600000	6.74
10	10600000	10650000	6.7
10	10650000	10700000	6.609999999999999
10	10700000	10750000	6.57
10	10750000	10800000	6.56
10	10800000	10850000	6.56
10	10850000	10900000	6.56
10	10900000	10950000	6.583333333333333
10	10950000	11000000	6.623333333333333
10	11000000	11050000	6.65
10	11050000	11100000	6.708
10	11100000	11150000	6.763333333333334
10	11150000	11200000	6.81
10	11200000	11250000	6.85
10	11250000	11300000	6.906
10	11300000	11350000	6.943333333333333
10	11350000	11400000	6.98
10	11400000	11450000	7.02
10	11450000	11500000	7.04
10	11550000	11600000	7.1
10	11600000	11650000	7.1
10	11650000	11700000	7.0875
10	11700000	11750000	7.0675
10	11750000	11800000	7.06
10	11800000	11850000	7
10	11850000	11900000	6.9350000000000005
10	11900000	11950000	6.885
10	11950000	12000000	6.8025
10	12000000	12050000	6.77
10	12050000	12100000	6.673333333333334
10	12100000	12150000	6.623333333333333
10	12150000	12200000	6.575
10	12200000	12250000	6.533333333333333
10	12250000	12300000	6.496666666666667
10	12300000	12350000	6.473333333333334
10	12350000	12400000	6.4575
10	12400000	12450000	6.43
10	12450000	12500000	6.415
10	12500000	12550000	6.455
10	12550000	12600000	6.5649999999999995
10	12700000	12750000	6.55
10	12750000	12800000	6.53
10	12800000	12850000	6.453333333333333
10	12850000	12900000	6.36
10	12900000	12950000	6.24
10	12950000	13000000	6.16
10	13000000	13050000	6.03875
10	13050000	13100000	5.93
10	13100000	13150000	5.795
10	13150000	13200000	5.66
10	13200000	13250000	5.553333333333334
10	13250000	13300000	5.42
10	13300000	13350000	5.28
10	13350000	13400000	5.18
10	13400000	13450000	5.0075
10	13450000	13500000	4.86
10	13500000	13550000	4.763333333333334
10	13550000	13600000	4.63
10	13650000	13700000	4.42
10	13700000	13750000	4.29
10	13800000	13850000	4.17
10	13900000	13950000	4.01
10	13950000	14000000	3.95
10	14050000	14100000	3.87
10	14100000	14150000	3.83
10	14150000	14200000	3.79
10	14250000	14300000	3.75
10	14300000	14350000	3.763333333333333
10	14350000	14400000	3.8
10	14400000	14450000	3.84
10	14450000	14500000	3.85
10	14550000	14600000	3.82
10	14600000	14650000	3.7842857142857143
10	14650000	14700000	3.7766666666666664
10	14700000	14750000	3.73
10	14750000	14800000	3.7
10	14800000	14850000	3.68
10	14900000	14950000	3.58
10	15050000	15100000	3.34
10	15150000	15200000	3.18
10	15200000	15250000	3.06
10	15250000	15300000	3
10	15300000	15350000	2.93
10	15350000	15400000	2.8
10	15400000	15450000	2.665
10	15450000	15500000	2.55
10	15500000	15550000	2.435
10	15550000	15600000	2.315
10	15600000	15650000	2.0925
10	15650000	15700000	1.9733333333333334
10	15700000	15750000	1.79
10	15800000	15850000	1.508
10	15850000	15900000	1.3966666666666665
10	15900000	15950000	1.245
10	15950000	16000000	1.16
10	16000000	16050000	1.02
10	16050000	16100000	0.91
10	16200000	16250000	0.55
10	16250000	16300000	0.44999999999999996
10	16300000	16350000	0.33
10	16450000	16500000	0.15000000000000002
10	16950000	17000000	0.55
10	17250000	17300000	1.22
10	17600000	17650000	3.18
10	17650000	17700000	3.28
10	17700000	17750000	3.685
10	17850000	17900000	4.98
10	17900000	17950000	5.1
10	18050000	18100000	6.24
10	18100000	18150000	6.71
10	18200000	18250000	7.35
10	18250000	18300000	7.84
10	18350000	18400000	8.71
10	18700000	18750000	10.98
10	18800000	18850000	11.54
10	19100000	19150000	13.03
10	19150000	19200000	13.35
10	19250000	19300000	13.825
10	19450000	19500000	14.73
10	19550000	19600000	15.010000000000002
10	19600000	19650000	15.1525
10	19650000	19700000	15.27
10	19700000	19750000	15.453333333333333
10	19750000	19800000	15.51
10	19850000	19900000	15.77
10	19950000	20000000	16
10	20000000	20050000	16.09
10	20050000	20100000	16.1875
10	20150000	20200000	16.405
10	20200000	20250000	16.490000000000002
10	20250000	20300000	16.595
10	20300000	20350000	16.65
10	20350000	20400000	16.71
10	20400000	20450000	16.78
10	20450000	20500000	16.802500000000002
10	20500000	20550000	16.84
10	20550000	20600000	16.205
10	20600000	20650000	15.8
10	20650000	20700000	15.64
10	20700000	20750000	15.1575
10	20900000	20950000	13.42
10	21300000	21350000	10.28
10	21350000	21400000	9.95
10	21450000	21500000	9
10	21500000	21550000	8.530000000000001
11	150000	200000	4.82
11	250000	300000	5.390000000000001
11	300000	350000	6.105
11	350000	400000	6.28
11	400000	450000	6.7540000000000004
11	450000	500000	7.145
11	500000	550000	7.666666666666666
11	550000	600000	8.21
11	600000	650000	8.605
11	650000	700000	9.254999999999999
11	700000	750000	9.758
11	750000	800000	10.23
11	800000	850000	10.695
11	850000	900000	11.485
11	900000	950000	11.55
11	1000000	1050000	12.87
11	1050000	1100000	13.48
11	1200000	1250000	15.15
11	1250000	1300000	16.17
11	1350000	1400000	17.15
11	1400000	1450000	17.373333333333335
11	1450000	1500000	17.79
11	1500000	1550000	17.9675
11	1550000	1600000	18.235
11	1600000	1650000	18.4575
11	1650000	1700000	18.64
11	1700000	1750000	18.67
11	1750000	1800000	18.83
11	1800000	1850000	18.925
11	1850000	1900000	19.03
11	1950000	2000000	19.05
11	2000000	2049999	19.05
11	2049999	2100000	18.975
11	2100000	2150000	18.92
11	2200000	2250000	18.74
11	2300000	2350000	18.35
11	2350000	2400000	18.03
11	2400000	2450000	17.803333333333335
11	2450000	2500000	17.37
11	2500000	2550000	17.085
11	2550000	2600000	16.633333333333333
11	2600000	2650000	16.34
11	2650000	2700000	15.83
11	2700000	2750000	15.41
11	2750000	2800000	14.64
11	2900000	2950000	13.14
11	3400000	3450000	7.115
11	3450000	3500000	6.77
11	3550000	3600000	5.86
11	3600000	3650000	5.49
11	3650000	3700000	5.116666666666666
11	3800000	3850000	4.236666666666667
11	3900000	3950000	3.77
11	3950000	4000000	3.6025
11	4000000	4050000	3.46
11	4050000	4099999	3.34
11	4099999	4150000	3.182
11	4150000	4200000	3.07
11	4200000	4250000	2.9575
11	4250000	4300000	2.875
11	4300000	4350000	2.7566666666666664
11	4350000	4400000	2.62
11	4400000	4450000	2.5566666666666666
11	4450000	4500000	2.496
11	4500000	4550000	2.48
11	4550000	4600000	2.49
11	4600000	4650000	2.52
11	4650000	4700000	2.6
11	4700000	4750000	2.64
11	4750000	4800000	2.68
11	4800000	4850000	2.7
11	4850000	4900000	2.72
11	4900000	4950000	2.71
11	4950000	5000000	2.66
11	5000000	5050000	2.62
11	5100000	5150000	2.59
11	5150000	5200000	2.53
11	5200000	5250000	2.51
11	5300000	5350000	2.45
11	5350000	5400000	2.41
11	5400000	5450000	2.37
11	5450000	5500000	2.3
11	5500000	5550000	2.245
11	5550000	5600000	2.186
11	5600000	5650000	2.1
11	5650000	5700000	2.03
11	5700000	5750000	1.89
11	5750000	5800000	1.8233333333333335
11	5800000	5850000	1.7466666666666666
11	5850000	5900000	1.68
11	5900000	5950000	1.502
11	5950000	6000000	1.3571428571428572
11	6000000	6050000	1.232
11	6050000	6100000	1.09
11	6100000	6150000	0.924
11	6150000	6200000	0.73
11	6200000	6250000	0.63
11	6250000	6300000	0.48
11	6300000	6350000	0.4175
11	6350000	6400000	0.34
11	6400000	6450000	0.27
11	6450000	6500000	0.20333333333333334
11	6500000	6550000	0.17
11	6550000	6600000	0.1
11	6600000	6650000	0.07
11	6650000	6700000	0.026666666666666665
11	6700000	6750000	0
11	6750000	6800000	0
11	6800000	6850000	0
11	6850000	6900000	0
11	6900000	6950000	0
11	6950000	7000000	0
11	7050000	7100000	0
11	7100000	7150000	0
11	7200000	7250000	0
11	7250000	7300000	0
11	7300000	7350000	0
11	7350000	7400000	0
11	7400000	7450000	0
11	7450000	7500000	0
11	7500000	7550000	0
11	7550000	7600000	0
11	7600000	7650000	0
11	7650000	7700000	0
11	7700000	7750000	0
11	7750000	7800000	0
11	7800000	7850000	0
11	7850000	7900000	0
11	7900000	7950000	0
11	7950000	8000000	0
11	8000000	8050000	0
11	8050000	8100000	0
11	8100000	8150000	0
11	8150000	8199999	0
11	8199999	8250000	0
11	8250000	8300000	0
11	8300000	8350000	0
11	8350000	8400000	0
11	8400000	8450000	0
11	8450000	8500000	0
11	8500000	8550000	0
11	8550000	8600000	0
11	8600000	8650000	0
11	8650000	8700000	0
11	8700000	8750000	0
11	8750000	8800000	0
11	8900000	8950000	0
11	8950000	9000000	0
11	9000000	9050000	0
11	9050000	9100000	0
11	9100000	9150000	0
11	9150000	9200000	0
11	9200000	9250000	0
11	9250000	9300000	0
11	9300000	9350000	0
