chromo	col1	col2	avg_dep	n_snps
1	13450000	13500000	103.66666666666667	9
1	13500000	13550000	92.86666666666666	15
1	13550000	13600000	104.6470588235294	17
1	13600000	13650000	84.42857142857143	14
1	13650000	13700000	103.55555555555556	9
1	13700000	13750000	108.0909090909091	11
1	13750000	13800000	95.67948717948718	78
1	13800000	13850000	95.55844155844156	77
1	13850000	13900000	97.07575757575758	66
1	13900000	13950000	89.47058823529412	68
1	13950000	14000000	85.37588652482269	141
1	14000000	14050000	89.62921348314607	178
1	14050000	14100000	83.54545454545455	77
1	14100000	14150000	89.9622641509434	53
1	14150000	14200000	94.47126436781609	87
1	14200000	14250000	80.04545454545455	88
1	14250000	14300000	82.25619834710744	121
1	14300000	14350000	82.50322580645161	155
1	14350000	14400000	81.90322580645162	155
1	14400000	14450000	66.30434782608695	23
1	14450000	14500000	77.53301886792453	212
1	14500000	14550000	72.24161073825503	298
1	14550000	14600000	72.9882697947214	341
1	14600000	14650000	77.96456692913385	254
1	14650000	14700000	65.30526315789474	95
1	14700000	14750000	68.1123188405797	276
1	14750000	14800000	64.70631970260223	538
1	14800000	14850000	64.78378378378379	518
1	14850000	14900000	67.61795407098121	479
1	14900000	14950000	70.8542600896861	446
1	14950000	15000000	67.46118721461187	438
1	15000000	15050000	72.97268907563026	476
1	15050000	15100000	72.2565445026178	382
1	15100000	15150000	67.83333333333333	342
1	15150000	15200000	66.71608832807571	317
1	15200000	15250000	64.56709956709956	231
1	15250000	15300000	63.29126213592233	309
1	15300000	15350000	54.59016393442623	366
1	15350000	15400000	64.66502463054188	203
1	15400000	15450000	62.38375350140056	357
1	15450000	15500000	56.21407624633431	341
1	15500000	15550000	56.084210526315786	95
1	15550000	15600000	53.116883116883116	154
1	15600000	15650000	53.525	80
1	15650000	15700000	53.282485875706215	177
1	15700000	15750000	51.42857142857143	259
1	15750000	15800000	62.98642533936651	221
1	15800000	15850000	56.15204678362573	171
1	15850000	15900000	45.622950819672134	183
1	15900000	15950000	58.50545454545455	275
1	15950000	16000000	58.28776978417266	139
1	16000000	16050000	47.742105263157896	190
1	16050000	16100000	56.19230769230769	156
1	16100000	16150000	62.40845070422535	284
1	16150000	16200000	53.28431372549019	102
1	16200000	16250000	46.4367816091954	87
1	16250000	16300000	55.057416267942585	209
1	16300000	16350000	55.542857142857144	70
1	16350000	16400000	43.206896551724135	29
1	16400000	16450000	43.65	80
1	16450000	16500000	53.23353293413174	167
1	16500000	16550000	44.92	75
1	16550000	16600000	54.27459016393443	244
1	16600000	16650000	51.074074074074076	108
1	16650000	16700000	50.37777777777778	45
1	16700000	16750000	50.22047244094488	127
1	16750000	16800000	46.04255319148936	141
1	16800000	16850000	50.60629921259842	127
1	16850000	16900000	53.4	70
1	16900000	16950000	51.035714285714285	168
1	16950000	17000000	52.23376623376623	77
1	17000000	17050000	44.31428571428572	35
1	17050000	17100000	49.68888888888889	90
1	17100000	17150000	47.125	40
1	17150000	17200000	47.642857142857146	14
1	17200000	17250000	47	3
1	17250000	17300000	47.81578947368421	38
1	17300000	17350000	52.666666666666664	21
1	17350000	17400000	48.62068965517241	58
1	17400000	17450000	37.5	2
1	17450000	17500000	44.95238095238095	21
1	17500000	17550000	48.74626865671642	67
1	17550000	17600000	48.4	25
1	17600000	17650000	51.074074074074076	54
1	17650000	17700000	42.470588235294116	17
1	17700000	17750000	50.29032258064516	93
1	17750000	17800000	51.13333333333333	15
1	17800000	17850000	44.56	25
1	17850000	17900000	48.529411764705884	34
1	17900000	17950000	52.91549295774648	71
1	17950000	18000000	49.43333333333333	90
1	18000000	18050000	52.64	75
1	18050000	18100000	49.73026315789474	152
1	NA	NA	50.71212121212121	66
2	0	50000	39.285714285714285	14
2	50000	100000	52.2625	80
2	100000	150000	43	5
2	150000	200000	41.63636363636363	11
2	200000	250000	61.78260869565217	23
2	250000	300000	45.16326530612245	49
2	300000	350000	54.18	150
2	350000	400000	59.899441340782126	179
2	400000	450000	45.1764705882353	102
2	450000	500000	49.68599033816425	207
2	500000	550000	53.58857142857143	175
2	550000	600000	53.154639175257735	97
2	600000	650000	50.59069767441861	215
2	650000	700000	52.203592814371255	167
2	700000	750000	53.862385321100916	218
2	750000	800000	47.648	125
2	800000	850000	50.33571428571429	140
2	850000	900000	57.25970149253731	335
2	900000	950000	58.628571428571426	175
2	950000	1000000	76.69736842105263	228
2	1000000	1050000	56.681528662420384	157
2	1050000	1100000	53.81132075471698	106
2	1100000	1150000	50.75141242937853	177
2	1150000	1200000	54.85139318885449	323
2	1200000	1250000	51.95294117647059	170
2	1250000	1300000	59.92307692307692	468
2	1300000	1350000	53.79545454545455	308
2	1350000	1400000	58.46046511627907	215
2	1400000	1450000	51.970509383378015	373
2	1450000	1500000	63.24031007751938	516
2	1500000	1550000	69.53419593345656	541
2	1550000	1600000	69.51277683134583	587
2	1600000	1650000	71.50287907869482	521
2	1650000	1700000	70.82843137254902	612
2	1700000	1750000	74.17304189435337	549
2	1750000	1800000	72.1378763866878	631
2	1800000	1850000	77.93586698337292	421
2	1850000	1900000	83.43943661971831	355
2	1900000	1950000	74.67241379310344	406
2	1950000	2000000	70.17747440273038	293
2	2000000	2050000	68.75340136054422	588
2	2050000	2100000	67.61254612546125	542
2	2100000	2150000	77.72639225181598	413
2	2150000	2200000	78.09921671018277	383
2	2200000	2250000	78.007371007371	407
2	2250000	2300000	72.45238095238095	546
2	2300000	2350000	71.52683896620279	503
2	2350000	2400000	74.88661417322835	635
2	2400000	2450000	70.69606299212599	635
2	2450000	2500000	79.26415094339623	424
2	2500000	2550000	84.7034632034632	462
2	2550000	2600000	90.41379310344827	348
2	2600000	2650000	85.31127450980392	408
2	2650000	2700000	67.93811074918567	307
2	2700000	2750000	75.56118143459915	474
2	2750000	2800000	71.47737556561086	442
2	2800000	2850000	81.31879194630872	298
2	2850000	2900000	87.03146853146853	286
2	2900000	2950000	74.8459595959596	396
2	2950000	3000000	63.382687927107064	439
2	3000000	3050000	75.38197424892704	233
2	3050000	3100000	74.4715909090909	528
2	3100000	3150000	65.28305400372439	537
2	3150000	3200000	63.10079051383399	506
2	3200000	3250000	69.3485401459854	548
2	3250000	3300000	72.70405727923628	419
2	3300000	3350000	75.14364640883979	543
2	3350000	3400000	67.74301675977654	537
2	3400000	3450000	64.82857142857142	420
2	3450000	3500000	64.81632653061224	98
2	3500000	3550000	77.71341463414635	492
2	3550000	3600000	64.58350951374207	473
2	3600000	3650000	73.60147601476015	542
2	3650000	3700000	79.8575	400
2	3700000	3750000	86.48087431693989	183
2	3750000	3800000	83.16666666666667	318
2	3800000	3850000	73.91221374045801	524
2	3850000	3900000	77.89171974522293	471
2	3900000	3950000	66.10675381263617	459
2	3950000	4000000	65.99127906976744	344
2	4000000	4050000	75.4201680672269	476
2	4050000	4100000	70.72537313432836	670
2	4100000	4150000	70.875	600
2	4150000	4200000	78.30023094688222	433
2	4200000	4250000	77.682	500
2	4250000	4300000	82.16626506024096	415
2	4300000	4350000	81.55798687089715	457
2	4350000	4400000	80.79578947368421	475
2	4400000	4450000	78.34466019417475	412
2	4450000	4500000	79.5635103926097	433
2	4500000	4550000	83.32789855072464	552
2	4550000	4600000	75.30818619582665	623
2	4600000	4650000	68.11968503937008	635
2	4650000	4700000	55.958174904942965	263
2	4700000	4750000	61.13855421686747	498
2	4750000	4800000	71.04890387858347	593
2	4800000	4850000	65.73962264150943	530
2	4850000	4900000	56.03779069767442	344
2	4900000	4950000	70.64432989690722	582
2	4950000	5000000	65.9679802955665	406
2	5000000	5050000	77.26490066225166	453
2	5050000	5100000	71.51605504587155	436
2	5100000	5150000	75.53045685279187	394
2	5150000	5200000	75.37012987012987	462
2	5200000	5250000	64.8201219512195	328
2	5250000	5300000	56.721014492753625	276
2	5300000	5350000	61.292682926829265	246
2	5350000	5400000	64.88790560471976	339
2	5400000	5450000	53.596638655462186	238
2	5450000	5500000	56.61271676300578	519
2	5500000	5550000	57.425	240
2	5550000	5600000	59.03898635477583	513
2	5600000	5650000	59.296900489396414	613
2	5650000	5700000	62.99326599326599	297
2	5700000	5750000	52.627450980392155	255
2	5750000	5800000	66.70478170478171	481
2	5800000	5850000	62.34548944337812	521
2	5850000	5900000	67.74754901960785	408
2	5900000	5950000	48.374517374517374	259
2	5950000	6000000	51.255434782608695	368
2	6000000	6050000	55.34185303514377	313
2	6050000	6100000	49.38766519823788	227
2	6100000	6150000	56.890977443609025	266
2	6150000	6200000	53.732484076433124	157
2	6200000	6250000	53.69871794871795	156
2	6250000	6300000	58.282208588957054	163
2	6300000	6350000	58.965408805031444	318
2	6350000	6400000	56.846354166666664	384
2	6400000	6450000	52.239495798319325	238
2	6450000	6500000	55.367781155015194	329
2	6500000	6550000	57.925	360
2	6550000	6600000	52.26639344262295	244
2	6600000	6650000	50.5	2
2	6650000	6700000	59.92307692307692	130
2	6700000	6750000	60.472505091649694	491
2	6750000	6800000	64.87392550143267	349
2	6800000	6850000	63.48502994011976	334
2	6850000	6900000	60.53154875717017	523
2	6900000	6950000	52.451298701298704	308
2	6950000	7000000	48.43627450980392	204
2	7000000	7050000	49	187
2	7050000	7100000	54.72018348623853	436
2	7100000	7150000	55.434065934065934	364
2	7150000	7200000	49.68	150
2	7200000	7250000	53.77366255144033	243
2	7250000	7300000	53.76893939393939	264
2	7300000	7350000	54.55309734513274	226
2	7350000	7400000	53.985915492957744	142
2	7400000	7450000	57.775956284153004	183
2	7450000	7500000	58.14685314685315	143
2	7500000	7550000	59.417142857142856	175
2	7550000	7600000	52.13989637305699	193
2	7600000	7650000	58.42553191489362	188
2	7650000	7700000	58.1	260
2	7700000	7750000	58.44654088050314	159
2	7750000	7800000	62.58031088082902	193
2	7800000	7850000	53.84541062801932	207
2	7850000	7900000	54.84974093264249	193
2	7900000	7950000	61.8	120
2	7950000	8000000	62.345794392523366	214
2	8000000	8050000	59.38461538461539	286
2	8050000	8100000	63.148148148148145	216
2	8100000	8150000	61.47572815533981	206
2	8150000	8200000	67.47692307692307	195
2	8200000	8250000	65.3717277486911	191
2	8250000	8300000	74.79881656804734	169
2	8300000	8350000	63.38793103448276	116
2	8350000	8400000	62.9327731092437	238
2	8400000	8450000	68.77777777777777	252
2	8450000	8500000	76.17050691244239	217
2	8500000	8550000	58.670212765957444	94
2	8550000	8600000	70.80246913580247	162
2	8600000	8650000	67.80188679245283	106
2	8650000	8700000	73.15355805243446	267
2	8700000	8750000	64.72489082969432	229
2	8750000	8800000	65.34426229508196	61
2	8800000	8850000	66.20952380952382	210
2	8850000	8900000	74.2822966507177	209
2	8900000	8950000	75.62439024390244	205
2	8950000	9000000	74.69565217391305	299
2	9000000	9050000	64.7921146953405	279
2	9050000	9100000	73.63063063063063	222
2	9100000	9150000	69.66009852216749	203
2	9150000	9200000	78.42045454545455	88
2	9200000	9250000	88.65142857142857	175
2	9250000	9300000	92.57364341085271	129
2	9300000	9350000	78.92592592592592	54
2	9350000	9400000	80.25396825396825	63
2	9400000	9450000	67.14	100
2	9450000	9500000	47.041666666666664	24
2	NA	NA	104	5
3	0	50000	53	199
3	50000	100000	59.19230769230769	208
3	100000	150000	61.74444444444445	180
3	150000	200000	54.04347826086956	23
3	200000	250000	50.26470588235294	68
3	250000	300000	50.53465346534654	101
3	300000	350000	50.65909090909091	132
3	350000	400000	52.92857142857143	28
3	400000	450000	53.20967741935484	124
3	450000	500000	60.69090909090909	55
3	500000	550000	47.36585365853659	41
3	550000	600000	52.4264705882353	68
3	600000	650000	49.81818181818182	22
3	650000	700000	53.473684210526315	19
3	700000	750000	48.98684210526316	76
3	750000	800000	47.478873239436616	71
3	800000	850000	53.666666666666664	39
3	850000	900000	53.72727272727273	22
3	900000	950000	48.371428571428574	35
3	950000	1000000	55.3	70
3	1000000	1050000	54.66101694915254	59
3	1050000	1100000	56.23863636363637	88
3	1100000	1150000	40.05263157894737	19
3	1150000	1200000	45.11764705882353	17
3	1200000	1250000	47.666666666666664	69
3	1250000	1300000	43.892857142857146	28
3	1300000	1350000	49.40909090909091	44
3	1350000	1400000	48.04545454545455	66
3	1400000	1450000	47.53333333333333	30
3	1450000	1500000	52.925925925925924	27
3	1500000	1550000	52.16279069767442	43
3	1550000	1600000	53.056603773584904	53
3	1600000	1650000	57.65573770491803	61
3	1650000	1700000	45.847457627118644	59
3	1700000	1750000	45.56	25
3	1750000	1800000	47	1
3	1800000	1850000	52.81818181818182	11
3	1850000	1900000	54.45762711864407	59
3	1900000	1950000	49.705882352941174	17
3	1950000	2000000	54.85294117647059	34
3	2000000	2050000	46.475	40
3	2050000	2100000	47.747747747747745	111
3	2100000	2150000	49.16568047337278	169
3	2150000	2200000	43.65909090909091	44
3	2200000	2250000	42.9375	48
3	2250000	2300000	53.42857142857143	21
3	2300000	2350000	56.53237410071942	139
3	2350000	2400000	55.59701492537314	134
3	2400000	2450000	43.22222222222222	9
3	2450000	2500000	44.18518518518518	27
3	2500000	2550000	37.9375	16
3	2550000	2600000	54.55384615384615	65
3	2600000	2650000	60.77852348993289	149
3	2650000	2700000	55.916666666666664	432
3	2700000	2750000	57.52796420581655	447
3	2750000	2800000	56.28256513026052	499
3	2800000	2850000	57.21974522292994	314
3	2850000	2900000	50.01234567901235	162
3	2900000	2950000	51.04702194357367	319
3	2950000	3000000	49.281081081081084	185
3	3000000	3050000	56.67398119122257	319
3	3050000	3100000	55.56031128404669	257
3	3100000	3150000	49.54545454545455	77
3	3150000	3200000	55.851063829787236	47
3	3200000	3250000	50.17424242424242	264
3	3250000	3300000	52.15675675675676	185
3	3300000	3350000	48.29032258064516	93
3	3350000	3400000	60.11674008810573	454
3	3400000	3450000	51.83221476510067	149
3	3450000	3500000	46.350515463917525	97
3	3500000	3550000	64.98190045248869	442
3	3550000	3600000	69.30281690140845	284
3	3600000	3650000	55.88529411764706	340
3	3650000	3700000	61.968023255813954	344
3	3700000	3750000	57.34844192634561	353
3	3750000	3800000	61.458333333333336	432
3	3800000	3850000	61.166666666666664	408
3	3850000	3900000	51.96491228070175	342
3	3900000	3950000	60.12809917355372	484
3	3950000	4000000	58.22222222222222	414
3	4000000	4050000	57.28809523809524	420
3	4050000	4100000	57.17633410672854	431
3	4100000	4150000	61.64671814671814	518
3	4150000	4200000	58.121827411167516	394
3	4200000	4250000	60.52705882352941	425
3	4250000	4300000	55.56214149139579	523
3	4300000	4350000	63.674897119341566	486
3	4350000	4400000	62.63288288288288	444
3	4400000	4450000	59.938428874734605	471
3	4450000	4500000	65.2863436123348	454
3	4500000	4550000	72.11254612546125	542
3	4550000	4600000	68.11020408163266	490
3	4600000	4650000	58.535874439461885	446
3	4650000	4700000	63.17737789203085	389
3	4700000	4750000	62.038240917782026	523
3	4750000	4800000	56.5219512195122	410
3	4800000	4850000	65.5935162094763	401
3	4850000	4900000	58.360313315926895	383
3	4900000	4950000	62.62608695652174	575
3	4950000	5000000	66.89473684210526	361
3	5000000	5050000	64.72697368421052	304
3	5050000	5100000	69.85318559556787	361
3	5100000	5150000	63.44020356234097	393
3	5150000	5200000	66.33718244803696	433
3	5200000	5250000	69.4	455
3	5250000	5300000	71.19210053859965	557
3	5300000	5350000	74.84014869888476	538
3	5350000	5400000	71.62201834862385	545
3	5400000	5450000	73.85537190082644	484
3	5450000	5500000	73.75047619047619	525
3	5500000	5550000	71.84137931034483	580
3	5550000	5600000	71.44277673545966	533
3	5600000	5650000	71.79099099099099	555
3	5650000	5700000	74.44444444444444	549
3	5700000	5750000	74.23872180451127	532
3	5750000	5800000	72.1470113085622	619
3	5800000	5850000	67.90343347639485	466
3	5850000	5900000	68.83484573502723	551
3	5900000	5950000	65.01358234295417	589
3	5950000	6000000	75.19965277777777	576
3	6000000	6050000	72.82154882154882	594
3	6050000	6100000	71.05747126436782	522
3	6100000	6150000	72.07782101167315	514
3	6150000	6200000	73.26666666666667	435
3	6200000	6250000	76.22606924643584	491
3	6250000	6300000	73.56660039761431	503
3	6300000	6350000	75.93394495412844	545
3	6350000	6400000	65.59872611464968	628
3	6400000	6450000	70.14712153518124	469
3	6450000	6500000	72.08266129032258	496
3	6500000	6550000	67.06382978723404	470
3	6550000	6600000	71.80819366852886	537
3	6600000	6650000	72.24877250409165	611
3	6650000	6700000	71.93511450381679	524
3	6700000	6750000	71.4253859348199	583
3	6750000	6800000	75.5456475583864	471
3	6850000	6900000	67.04444444444445	315
3	6900000	6950000	78.07462686567165	268
3	6950000	7000000	67.91048034934498	458
3	7000000	7050000	67.77335984095427	503
3	7050000	7100000	71.44128113879003	562
3	7100000	7150000	70.11356466876971	634
3	7150000	7200000	70.37644787644787	518
3	7200000	7250000	68.90293453724605	443
3	7250000	7300000	69.38165137614679	545
3	7300000	7350000	68.91208791208791	364
3	7350000	7400000	65.65724381625442	566
3	7400000	7450000	70.40217391304348	552
3	7450000	7500000	69.64066193853428	423
3	7500000	7550000	64.2375478927203	522
3	7550000	7600000	71.92086330935251	556
3	7600000	7650000	75.08262108262109	351
3	7650000	7700000	78.90030211480362	331
3	7700000	7750000	67.47641509433963	424
3	7750000	7800000	72.33806146572104	423
3	7800000	7850000	71.99092558983666	551
3	7850000	7900000	65.68352059925094	534
3	7900000	7950000	69.80430528375734	511
3	7950000	8000000	73.66482504604052	543
3	8000000	8050000	64.09430255402751	509
3	8050000	8100000	67.69444444444444	504
